date,vol_ewma
2016-02-19,0.18738157877593364
2016-02-26,0.14860992483488636
2016-03-04,0.11815793154003619
2016-03-11,0.10049853863287717
2016-03-18,0.16053209507347274
2016-03-25,0.12940030917845052
2016-04-01,0.13704171650224903
2016-04-08,0.16799868093718695
2016-04-15,0.13662621381478757
2016-04-22,0.16720336835921568
2016-04-29,0.1504942277925974
2016-05-06,0.1399717301062295
2016-05-13,0.137283902770384
2016-05-20,0.12317036538653191
2016-05-27,0.20745684828186295
2016-06-03,0.15288356431730718
2016-06-10,0.12967762264747268
2016-06-17,0.1225923838431486
2016-06-24,0.10900522108096723
2016-07-01,0.1446654973401432
2016-07-08,0.15476275338746884
2016-07-15,0.16361392198155353
2016-07-22,0.17014063058647733
2016-07-29,0.183385202219299
2016-08-05,0.16174832856478838
2016-08-12,0.17523819065129112
2016-08-19,0.1673937839331039
2016-08-26,0.12016199770350253
2016-09-02,0.12050636189539772
2016-09-09,0.12562216829560366
2016-09-16,0.12750494182279626
2016-09-23,0.16313399254545569
2016-09-30,0.16328470188874708
2016-10-07,0.13605834033297265
2016-10-14,0.1285975234734961
2016-10-21,0.10445821040065975
2016-10-28,0.10061512491237057
2016-11-04,0.12300146588240865
2016-11-11,0.16701014806906417
2016-11-18,0.16147879552560856
2016-11-25,0.14004667698055306
2016-12-02,0.16210233431931192
2016-12-09,0.1398258611577566
2016-12-16,0.11586323025950725
2016-12-23,0.09866704521206632
2016-12-30,0.08662603375910403
2017-01-06,0.0759905989340332
2017-01-13,0.06570093749514364
2017-01-20,0.07038798225074719
2017-01-27,0.0661814767697082
2017-02-03,0.06806130068000404
2017-02-10,0.0593632054305117
2017-02-17,0.05328639505182813
2017-02-24,0.08925288051233617
2017-03-03,0.07849750507144412
2017-03-10,0.06383192905603889
2017-03-17,0.05392781656791943
2017-03-24,0.06579182646533623
2017-03-31,0.081003304601376
2017-04-07,0.067173112020099
2017-04-14,0.07808148135166725
2017-04-21,0.1302121112393772
2017-04-28,0.13409761853749455
2017-05-05,0.109698626147872
2017-05-12,0.09747388218053785
2017-05-19,0.07768170430308102
2017-05-26,0.11486698146931727
2017-06-02,0.16648501253302422
2017-06-09,0.14761092953742708
2017-06-16,0.11363023402621143
2017-06-23,0.1035038718873532
2017-06-30,0.10874709127109974
2017-07-07,0.5076866971323947
2017-07-14,0.3767530278549196
2017-07-21,0.29734486781723735
2017-07-28,0.22164773303393956
2017-08-04,0.17262514911209043
2017-08-11,0.14998366609848715
2017-08-18,0.11414136051991076
2017-08-25,0.11919311604675065
2017-09-01,0.11868782063009418
2017-09-08,0.09078533542061828
2017-09-15,0.1096713831740188
2017-09-22,0.10564436975276909
2017-09-29,0.09188591467363424
2017-10-06,0.09980665152355335
2017-10-13,0.07573980759733748
2017-10-20,0.056883069933334134
2017-10-27,0.08549130644843508
2017-11-03,0.10232461982426479
2017-11-10,0.11989416159699527
2017-11-17,0.11249130664672854
2017-11-24,0.10514045560708478
2017-12-01,0.09238973232114807
2017-12-08,0.22129576631375877
2017-12-15,0.1916104898153087
2017-12-22,0.15848797642772453
2017-12-29,0.12888423729381754
2018-01-05,0.12033566138842385
2018-01-12,0.1323141271225646
2018-01-19,0.16506883664388722
2018-01-26,0.17795036311551976
2018-02-02,0.1828709687828409
2018-02-09,0.3729668459262332
2018-02-16,0.42335469935038056
2018-02-23,0.37985945874436583
2018-03-02,0.28751079652480843
2018-03-09,0.2686113223139264
2018-03-16,0.20754461218199474
2018-03-23,0.15598425816050407
2018-03-30,0.14968102067954292
2018-04-06,0.13056204874130845
2018-04-13,0.18013788288461466
2018-04-20,0.14535936966020535
2018-04-27,0.21893991635791601
2018-05-04,0.2009352117125602
2018-05-11,0.2656594045818072
2018-05-18,0.2794899789310503
2018-05-25,0.3325614461312136
2018-06-01,0.46718513860415695
2018-06-08,0.3480985723093739
2018-06-15,0.3134535773706465
2018-06-22,0.540210331115562
2018-06-29,0.42302196103943307
2018-07-06,0.42695611472851747
2018-07-13,0.35546803241397934
2018-07-20,0.32077655758281387
2018-07-27,0.2728018011173712
2018-08-03,0.22308780800216335
2018-08-10,0.16723054609682783
2018-08-17,0.17416076482510343
2018-08-24,0.1634309307656799
2018-08-31,0.11936283998267407
2018-09-07,0.14625149700946805
2018-09-14,0.16296481130470292
2018-09-21,0.20730458892126927
2018-09-28,0.15668052202325136
2018-10-05,0.12789339558723262
2018-10-12,0.2796156167810136
2018-10-19,0.2945122299019743
2018-10-26,0.23571618768483188
2018-11-02,0.34464206634413336
2018-11-09,0.2880219371266351
2018-11-16,0.2228514448247436
2018-11-23,0.26785029709015074
2018-11-30,0.2022950416771109
2018-12-07,0.2528234340465384
2018-12-14,0.198641308909227
2018-12-21,0.23137107342942625
2018-12-28,0.21428457328115272
2019-01-04,0.18990392988494903
2019-01-11,0.18033437269204744
2019-01-18,0.1589862670417818
2019-01-25,0.1794281584893773
2019-02-01,0.16697076865602822
2019-02-08,
2019-02-15,0.19943159404339952
2019-02-22,0.14665260082599738
2019-03-01,0.22972117722936816
2019-03-08,0.18551463682713812
2019-03-15,0.15408481369805752
2019-03-22,0.13342823292347866
2019-03-29,0.2682887803561756
2019-04-05,0.21428731381643842
2019-04-12,0.15732240447926016
2019-04-19,0.13711026304580176
2019-04-26,0.16502574949539703
2019-05-03,0.14789695937867348
2019-05-10,0.1687718841143783
2019-05-17,0.14479381918360693
2019-05-24,0.13726421255342733
2019-05-31,0.11385742472858383
2019-06-07,0.21647165097398224
2019-06-14,0.19076481997132638
2019-06-21,0.21473147104504497
2019-06-28,0.16093393688788055
2019-07-05,0.20339324043011406
2019-07-12,0.15948019220047946
2019-07-19,0.12408909987501769
2019-07-26,0.09524226901441353
2019-08-02,0.08383219097902392
2019-08-09,0.12293684629900568
2019-08-16,0.09891490593153575
2019-08-23,0.08219110326257657
2019-08-30,0.08942237094447666
2019-09-06,0.09139543110888232
2019-09-13,0.07971653880964703
2019-09-20,0.07442864083712802
2019-09-27,0.06584707015726257
2019-10-04,0.11933433458406896
2019-10-11,0.10978844565152712
2019-10-18,0.11542220638108878
2019-10-25,0.08811865007001864
2019-11-01,0.08781403716520919
2019-11-08,0.07633706434275289
2019-11-15,0.08163640534416215
2019-11-22,0.12569298253443648
2019-11-29,0.11391790214683382
2019-12-06,0.14834724443032946
2019-12-13,0.16301534111962357
2019-12-20,0.142962658630928
2019-12-27,0.1139584977572249
2020-01-03,0.09867523739550547
2020-01-10,0.12344188470112948
2020-01-17,0.10288544596131735
2020-01-24,0.3303632233063134
2020-01-31,0.4474514091089077
2020-02-07,0.3808970504279095
2020-02-14,0.2944260639810334
2020-02-21,0.22635112733183094
2020-02-28,0.19298114560497223
2020-03-06,0.1899909573710506
2020-03-13,0.4118175113068325
2020-03-20,0.38032211875707833
2020-03-27,0.4945938051465963
2020-04-03,0.6205206237272268
2020-04-10,0.5311444839827651
2020-04-17,0.42356761579993335
2020-04-24,0.3837310242884789
2020-05-01,0.3297481478023276
2020-05-08,0.28163714441963933
2020-05-15,0.2528667249125088
2020-05-22,0.2150376734833875
2020-05-29,0.21830557626910332
2020-06-05,0.17200401900139772
2020-06-12,0.26989763555745006
2020-06-19,0.3019875756319342
2020-06-26,0.22654780263946844
2020-07-03,0.32078996675673993
2020-07-10,0.2622106958995659
2020-07-17,0.21937615635970809
2020-07-24,0.1714560210570242
2020-07-31,0.35522782291400895
2020-08-07,0.3360408249442018
2020-08-14,0.27342670492791965
2020-08-21,0.19510674566614403
2020-08-28,0.18287242136763285
2020-09-04,0.15779762979974457
2020-09-11,0.14747016468436466
2020-09-18,0.10639058007107953
2020-09-25,0.10697886969875892
2020-10-02,0.0937160057680592
2020-10-09,0.08107098134561024
2020-10-16,0.10157637246776471
2020-10-23,0.08868332592978093
2020-10-30,0.2641225027635158
2020-11-06,0.2067554559877653
2020-11-13,0.16795524994366587
2020-11-20,0.19712044922551533
2020-11-27,0.14378492512794813
2020-12-04,0.11299715193632726
2020-12-11,0.15153906187582833
2020-12-18,0.17684362824107533
2020-12-25,0.18465219735469907
2021-01-01,0.16499949343672293
2021-01-08,0.1506145382622353
2021-01-15,0.16418274900263158
2021-01-22,0.3339425653538629
2021-01-29,0.47522896547943483
2021-02-05,0.5103347375037691
2021-02-12,0.5686087754663057
2021-02-19,0.5117597839441631
2021-02-26,0.3812558179754326
2021-03-05,0.2759948700112445
2021-03-12,0.22818995429392105
2021-03-19,0.1737394152448669
2021-03-26,0.16010982110707989
2021-04-02,0.18724973820634191
2021-04-09,0.1638773065447238
2021-04-16,0.20792451164747777
2021-04-23,0.2916103095193014
2021-04-30,0.2984345609723394
2021-05-07,0.24762809327161522
2021-05-14,0.22045001112705714
2021-05-21,0.1901486920391845
2021-05-28,0.4501086854642858
2021-06-04,0.3612748098535149
2021-06-11,0.2901516402557266
2021-06-18,0.2307199887318143
2021-06-25,0.18303465130325705
2021-07-02,0.15198417628938063
2021-07-09,0.23933972851208749
2021-07-16,0.2851122414321043
2021-07-23,0.37589444952051565
2021-07-30,0.2764691005085924
2021-08-06,0.22970128989590974
2021-08-13,0.18689216395315633
2021-08-20,0.1667180015883513
2021-08-27,0.22129986433009285
2021-09-03,0.1934619917984319
2021-09-10,0.1711142406377999
2021-09-17,0.14068878449821648
2021-09-24,0.1756392086486454
2021-10-01,0.14493753041253069
2021-10-08,0.10348004850710363
2021-10-15,0.1391882806575575
2021-10-22,0.1639123502246503
2021-10-29,0.19574363140563958
2021-11-05,0.14734786834816493
2021-11-12,0.12816762628138129
2021-11-19,0.11655529926769048
2021-11-26,0.17210314491126547
2021-12-03,0.17353353426800738
2021-12-10,0.304232624880924
2021-12-17,0.2636003343649943
2021-12-24,0.19162832885549147
2021-12-31,0.14579483590409886
2022-01-07,0.15143253770350867
2022-01-14,0.19266180752477868
2022-01-21,0.1998072063213085
2022-01-28,0.1697959373265049
2022-02-04,
2022-02-11,0.1356453325815802
2022-02-18,0.12846996072013517
2022-02-25,0.13192768296171553
2022-03-04,0.14375120294075913
2022-03-11,0.13721475237287534
2022-03-18,0.14759821407305906
2022-03-25,0.13064165338205497
2022-04-01,0.09807848093030863
2022-04-08,0.13719873022885892
2022-04-15,0.13823746962523953
2022-04-22,0.13450418782154286
2022-04-29,0.3782508013856881
2022-05-06,0.32097913199005956
2022-05-13,0.5016464957048969
2022-05-20,0.4956573002988073
2022-05-27,0.3989237399723196
2022-06-03,0.33154388658813205
2022-06-10,0.24169584822458967
2022-06-17,0.40918968215535395
2022-06-24,0.3474136478386324
2022-07-01,0.2742859555101139
2022-07-08,0.21596066519214405
2022-07-15,0.20908927749576042
2022-07-22,0.16151873640210257
2022-07-29,0.15417129666359938
2022-08-05,0.141004257913714
2022-08-12,0.12494777981079287
2022-08-19,0.11497980271802803
2022-08-26,0.11184642028285043
2022-09-02,0.1367608797886692
2022-09-09,0.1318522270258109
2022-09-16,0.118052714579081
2022-09-23,0.12180003864169134
2022-09-30,0.14681367540866153
2022-10-07,0.32623961532441903
2022-10-14,0.4639348223909583
2022-10-21,0.3509832985361763
2022-10-28,0.4366589062071837
2022-11-04,0.31253691572600195
2022-11-11,0.39311222713023175
2022-11-18,0.534171137833235
2022-11-25,0.39357114272407884
2022-12-02,0.3545562555780265
2022-12-09,0.37675924481486806
2022-12-16,0.30371130835464577
2022-12-23,0.2753127587930286
2022-12-30,0.2682494900663019
2023-01-06,0.24240029223783632
2023-01-13,0.1738960752028963
2023-01-20,0.20456910668479733
2023-01-27,0.20670986953780068
2023-02-03,0.2791571061804119
2023-02-10,0.21199677410431456
2023-02-17,0.19035573016906762
2023-02-24,0.2199546416728757
2023-03-03,0.2334758610861555
2023-03-10,0.2228468239690408
2023-03-17,0.25802440244615527
2023-03-24,0.2333124007040342
2023-03-31,0.1918579573720386
2023-04-07,0.1510517691369706
2023-04-14,0.1331821246620988
2023-04-21,0.09963270256501121
2023-04-28,0.12729415681125061
2023-05-05,0.1958249483580783
2023-05-12,0.13884954465869848
2023-05-19,0.15117707435342842
2023-05-26,0.14069420760685966
2023-06-02,0.13682629647303376
2023-06-09,0.15662503861747712
2023-06-16,0.1259208240679812
2023-06-23,0.10751226836373899
2023-06-30,0.13844611334133342
2023-07-07,0.11824551919037367
2023-07-14,0.09911738528382241
2023-07-21,0.08612375405102209
2023-07-28,0.08022053535891419
2023-08-04,0.15386890325670863
2023-08-11,0.16370475802278014
2023-08-18,0.11815932733451362
2023-08-25,0.24963465980322166
2023-09-01,0.20445497493529316
2023-09-08,0.16954466182862699
2023-09-15,0.2564527732018963
2023-09-22,0.2020626130789946
2023-09-29,0.2009425643041558
2023-10-06,0.1962036598018954
2023-10-13,0.16476454037640337
2023-10-20,0.17262713692994403
2023-10-27,0.2337463563319477
2023-11-03,0.22087198116823664
2023-11-10,0.2287627983717872
2023-11-17,0.20798608722629106
2023-11-24,0.19429124435413556
2023-12-01,0.1484168886110071
2023-12-08,0.1713020050086799
2023-12-15,0.13566378736405627
2023-12-22,0.11753420553694764
2023-12-29,0.10905793981055117
2024-01-05,0.10483694418680259
2024-01-12,0.08306854816400387
2024-01-19,0.07073852000429494
2024-01-26,0.07943757345549787
2024-02-02,0.08797558427585461
2024-02-09,0.13595541821018226
2024-02-16,0.13228492043726245
2024-02-23,0.11004524899930007
2024-03-01,0.11802842843926632
2024-03-08,0.0941329903343448
2024-03-15,0.16436575547708498
2024-03-22,0.19213081836187193
2024-03-29,0.16944993778805106
2024-04-05,0.1600392661131809
2024-04-12,0.12572324273118468
2024-04-19,0.2161576019029421
2024-04-26,0.24228773703740178
2024-05-03,0.21964615015194772
2024-05-10,0.17153553860228074
2024-05-17,0.1525458061594342
2024-05-24,0.11979461461374101
2024-05-31,0.11139196114499103
2024-06-07,0.09677248515551022
2024-06-14,0.1019142258840209
2024-06-21,0.11633537971496072
2024-06-28,0.12184053960140073
2024-07-05,0.11647864691041193
2024-07-12,0.09482852026192289
2024-07-19,0.07196300166830073
2024-07-26,0.08127418165690974
2024-08-02,0.14231536176704565
2024-08-09,0.17699576365515657
2024-08-16,0.15279297815534681
2024-08-23,0.14050093945135586
2024-08-30,0.10039040609474378
2024-09-06,0.11477657081206881
2024-09-13,0.08460806107620036
2024-09-20,0.09596143129017609
2024-09-27,0.09801757690339623
2024-10-04,0.0889333008720996
2024-10-11,0.10070539808097469
2024-10-18,0.07702276959581578
2024-10-25,0.10979698355238358
2024-11-01,0.09274926036956962
2024-11-08,0.12116210998830701
2024-11-15,0.10257813299407438
2024-11-22,0.1623058209914704
2024-11-29,0.12061211787475
2024-12-06,0.17184842246119153
2024-12-13,0.12251034212865783
2024-12-20,0.12387117603604456
2024-12-27,0.12017132247977898
2025-01-03,0.09568930137517433
2025-01-10,0.09494415043681927
2025-01-17,0.10015372002973547
2025-01-24,0.13200004805297613
2025-01-31,
2025-02-07,0.1402955237927754
2025-02-14,0.10318617797433145
2025-02-21,0.07687218471028032
2025-02-28,0.06790679899221841
2025-03-07,0.06021238374425168
2025-03-14,0.058674284997225226
2025-03-21,0.06739927839647745
2025-03-28,0.07398889256332632
2025-04-04,0.3991039255800534
2025-04-11,0.6402998025196442
2025-04-18,0.49105580333730386
2025-04-25,0.3510686060496923
2025-05-02,0.30626551113014666
2025-05-09,0.22105435720765051
2025-05-16,0.16672759849766777
2025-05-23,0.14724843389463957
2025-05-30,0.16344602740556552
2025-06-06,0.1655710481115319
2025-06-13,0.1355232499525146
2025-06-20,0.12669764807880274
2025-06-27,0.12247815809312768
2025-07-04,0.12282479949244501
2025-07-11,0.1281538239755367
2025-07-18,0.1416914626336567
2025-07-25,0.11218030305605294
2025-08-01,0.22168358990091225
2025-08-08,0.2369972134053733
2025-08-15,0.17471666452072956
2025-08-22,0.16338211368412786
2025-08-29,0.19990852820784147
2025-09-05,0.1697233721466516
2025-09-12,0.1838189665450339
2025-09-19,0.1480255507755569
2025-09-26,0.179068204826945
2025-10-03,0.1500586585801222
2025-10-10,0.18264933461288835
2025-10-17,0.1617524165998748
2025-10-24,0.22493470447254202
2025-10-31,0.19076734050027483
2025-11-07,0.24761827024596963
2025-11-14,0.2577504895132366
2025-11-21,0.1992813564237614
2025-11-28,0.14923439762900811
2025-12-05,0.13961147025683185
2025-12-12,0.158876321325304
2025-12-19,0.1904352709260419
2025-12-26,0.24130792989870123
2026-01-02,0.20340059831477664
2026-01-09,0.16773976164716722
2026-01-16,0.1558585861345154
2026-01-23,0.13304638324192852
2026-01-30,0.1316218983857898
2026-02-06,0.16241841503266904
2026-02-13,0.19195186272862097
2026-02-20,
2026-02-27,0.14184705397356956
2026-03-06,0.1927326614463177
2026-03-13,0.3437918734837488
2026-03-20,0.26332106945074935
2026-03-27,0.2986073377641566
2026-04-03,0.2541847627885111
2026-04-10,0.450416838962006
2026-04-17,0.3199714594405335
2026-04-24,0.24260978265689612
