date,vol_garch
2018-02-16,0.35221118982181626
2018-02-23,0.3546443913800893
2018-03-02,0.2510074441008761
2018-03-09,0.21185440686092025
2018-03-16,0.19330342396321135
2018-03-23,0.16646179918475723
2018-03-30,0.15696767339556905
2018-04-06,0.1594103650567484
2018-04-13,0.21242497720409742
2018-04-20,0.18346144269105583
2018-04-27,0.22980345574062472
2018-05-04,0.26582140563312207
2018-05-11,0.26530787544900564
2018-05-18,0.25865337949562806
2018-05-25,0.35014544244648516
2018-06-01,0.3270662612074263
2018-06-08,0.3218900001752579
2018-06-15,0.2294892278115685
2018-06-22,0.5333496751578622
2018-06-29,0.3643898026936226
2018-07-06,0.3755129413144023
2018-07-13,0.3237934765679713
2018-07-20,0.28807082452657173
2018-07-27,0.24068166526000367
2018-08-03,0.19372328448029624
2018-08-10,0.16471725691238978
2018-08-17,0.18917753018550398
2018-08-24,0.18182471941140457
2018-08-31,0.14664006825159961
2018-09-07,0.18814828068737285
2018-09-14,0.1806948581578337
2018-09-21,0.22361399118505762
2018-09-28,0.17022594135878513
2018-10-05,0.15051581159019917
2018-10-12,0.15048128172120792
2018-10-19,0.2977559740880525
2018-10-26,0.2636760822154858
2018-11-02,0.3089295509693919
2018-11-09,0.27234736150714234
2018-11-16,0.21062926362419337
2018-11-23,0.26207124953915995
2018-11-30,0.19071377103086162
2018-12-07,0.25258041759016864
2018-12-14,0.1996671540237283
2018-12-21,0.25003948546167337
2018-12-28,0.206696485221288
2019-01-04,0.20608440129936131
2019-01-11,0.1728220382315789
2019-01-18,0.15164453551316265
2019-01-25,0.20005452797390924
2019-02-01,0.17295794420133734
2019-02-08,
2019-02-15,0.22373941584550588
2019-02-22,0.16874632080033158
2019-03-01,0.16981713723175618
2019-03-08,0.19649334011313596
2019-03-15,0.17169132861602315
2019-03-22,0.15382378004598038
2019-03-29,0.28847282638238286
2019-04-05,0.21090094235342668
2019-04-12,0.16689743234441803
2019-04-19,0.15145371611222908
2019-04-26,0.18025968676972365
2019-05-03,0.17669008758980764
2019-05-10,0.19705203069776023
2019-05-17,0.1698496664115536
2019-05-24,0.16774832361048722
2019-05-31,0.1489948593251588
2019-06-07,0.23894355909036832
2019-06-14,0.20806030704775105
2019-06-21,0.2118057510190018
2019-06-28,0.16770256282550491
2019-07-05,0.20035307363925003
2019-07-12,0.17697613607655455
2019-07-19,0.1460102099588215
2019-07-26,0.1356510590738215
2019-08-02,0.1344837332448112
2019-08-09,0.16127300588976778
2019-08-16,0.14046338994651805
2019-08-23,0.13702976349630985
2019-08-30,0.1443911833328874
2019-09-06,0.1445871540652057
2019-09-13,0.13019289190105157
2019-09-20,0.1364255246730572
2019-09-27,0.13002284165585903
2019-10-04,0.1633174965464977
2019-10-11,0.15445770259343608
2019-10-18,0.1500172587575114
2019-10-25,0.13720475865924162
2019-11-01,0.13108674966165024
2019-11-08,0.13586944478432075
2019-11-15,0.14240976229567215
2019-11-22,0.14238558185565797
2019-11-29,0.16119462559918177
2019-12-06,0.18644700238186618
2019-12-13,0.19322099259621203
2019-12-20,0.1843867642378806
2019-12-27,0.14704870673839843
2020-01-03,0.1398023469417565
2020-01-10,0.15175261084673564
2020-01-17,0.14106727517388318
2020-01-24,0.1359431129991851
2020-01-31,0.43757143181200936
2020-02-07,0.33127184849710484
2020-02-14,0.24773680209881485
2020-02-21,0.1974323654538228
2020-02-28,0.1884933146223446
2020-03-06,0.19970039397355083
2020-03-13,0.3881425589136902
2020-03-20,0.3978870711582611
2020-03-27,0.4975773664976048
2020-04-03,0.5874751905113128
2020-04-10,0.46800407841664726
2020-04-17,0.3425509856148347
2020-04-24,0.32876456553285266
2020-05-01,0.2518163061759767
2020-05-08,0.2475362774162721
2020-05-15,0.2392581722618772
2020-05-22,0.219498006450871
2020-05-29,0.21418802257639247
2020-06-05,0.1753712267840006
2020-06-12,0.17931348328727933
2020-06-19,0.30790683428929205
2020-06-26,0.21536281000104796
2020-07-03,0.3191962935257913
2020-07-10,0.22255415192204459
2020-07-17,0.2055366694184855
2020-07-24,0.17093390012432774
2020-07-31,0.3795564484251322
2020-08-07,0.28337402187116556
2020-08-14,0.25086284048867025
2020-08-21,0.1721921164467701
2020-08-28,0.1901752309523838
2020-09-04,0.17566894990902585
2020-09-11,0.16966983077973471
2020-09-18,0.1392386298687685
2020-09-25,0.1425526036781995
2020-10-02,0.1430058587972121
2020-10-09,0.13133375052666107
2020-10-16,0.15931396934864622
2020-10-23,0.14548572483621128
2020-10-30,0.30943707498869744
2020-11-06,0.2145188213679441
2020-11-13,0.1795236302164159
2020-11-20,0.2129093274519931
2020-11-27,0.16754861271095298
2020-12-04,0.14306224908788587
2020-12-11,0.16970162084664395
2020-12-18,0.193819709721198
2020-12-25,0.19946442905716386
2021-01-01,0.18050194814564804
2021-01-08,0.19021996685111203
2021-01-15,0.20339407550114888
2021-01-22,0.32334647776293984
2021-01-29,0.3172995428839592
2021-02-05,0.4961405920155946
2021-02-12,0.46363667377878304
2021-02-19,0.478400944520199
2021-02-26,0.3079024137160831
2021-03-05,0.21389898526415901
2021-03-12,0.1773968082789926
2021-03-19,0.1511377653087895
2021-03-26,0.17937607216463272
2021-04-02,0.1562719640419733
2021-04-09,0.17337149213526865
2021-04-16,0.19532198948571652
2021-04-23,0.23868916949170937
2021-04-30,0.3023447673580419
2021-05-07,0.24254792290026103
2021-05-14,0.2184008270146159
2021-05-21,0.16062103365839048
2021-05-28,0.4630014528605061
2021-06-04,0.30076192240296684
2021-06-11,0.25308446366524545
2021-06-18,0.205088773891183
2021-06-25,0.16642763300925276
2021-07-02,0.16668430635536588
2021-07-09,0.1953491506839962
2021-07-16,0.3174775761002999
2021-07-23,0.36679914597847374
2021-07-30,0.24112698633948615
2021-08-06,0.2028121704915576
2021-08-13,0.16618210043118828
2021-08-20,0.1707967293967054
2021-08-27,0.23560235694554763
2021-09-03,0.19817122404858897
2021-09-10,0.18385679081912376
2021-09-17,0.16078818525969607
2021-09-24,0.185659552691106
2021-10-01,0.1665625108859508
2021-10-08,0.13841707397194403
2021-10-15,0.16382590307236736
2021-10-22,0.1732510645903075
2021-10-29,0.19408229008083108
2021-11-05,0.16628386616582563
2021-11-12,0.1561775693116686
2021-11-19,0.15314726258244563
2021-11-26,0.20938721587625947
2021-12-03,0.20054487322027403
2021-12-10,0.3178497011683122
2021-12-17,0.2482996666894116
2021-12-24,0.18358649522523518
2021-12-31,0.152289761263516
2022-01-07,0.1660267734628235
2022-01-14,0.16393846681271018
2022-01-21,0.21626289383678268
2022-01-28,0.1849063236111507
2022-02-04,
2022-02-11,0.15638395197492
2022-02-18,0.1603553729841707
2022-02-25,0.14478098883801427
2022-03-04,0.1671221041492361
2022-03-11,0.1773126192721518
2022-03-18,0.18185773141908634
2022-03-25,0.15785606844049987
2022-04-01,0.1352043669653989
2022-04-08,0.17032512102963754
2022-04-15,0.14313054291487504
2022-04-22,0.1731888124066403
2022-04-29,0.3986003633813758
2022-05-06,0.3188561359840871
2022-05-13,0.3985288116304861
2022-05-20,0.4708581502390265
2022-05-27,0.3453732814543494
2022-06-03,0.26403532909647315
2022-06-10,0.19912336251400428
2022-06-17,0.3308584825223801
2022-06-24,0.33514127099957297
2022-07-01,0.2385687535780705
2022-07-08,0.20878902557697265
2022-07-15,0.2078076510513169
2022-07-22,0.1654914004784728
2022-07-29,0.148146621748877
2022-08-05,0.15439701957745303
2022-08-12,0.15932148326913464
2022-08-19,0.14860803858464114
2022-08-26,0.13746172469248225
2022-09-02,0.17040970331206828
2022-09-09,0.152051628411027
2022-09-16,0.16536684518971323
2022-09-23,0.17202337545337154
2022-09-30,0.19378130962035509
2022-10-07,0.36311242094839036
2022-10-14,0.48163757907037297
2022-10-21,0.3087622957607525
2022-10-28,0.3337879671664773
2022-11-04,0.26533306494868036
2022-11-11,0.2452046394246463
2022-11-18,0.5152539093873836
2022-11-25,0.34032059870958653
2022-12-02,0.3436604474452563
2022-12-09,0.35030499314457525
2022-12-16,0.24525393110279023
2022-12-23,0.23843923835888273
2022-12-30,0.25591385427035784
2023-01-06,0.2299370385349019
2023-01-13,0.16750276232037484
2023-01-20,0.23092906639224883
2023-01-27,0.22214688438740332
2023-02-03,0.29710548722651475
2023-02-10,0.20021142501059136
2023-02-17,0.19264747545677136
2023-02-24,0.2359174511502836
2023-03-03,0.24048761311412384
2023-03-10,0.21368052700903953
2023-03-17,0.24001330676351554
2023-03-24,0.2355903150945478
2023-03-31,0.18820956824884863
2023-04-07,0.1590983496956316
2023-04-14,0.14827298741115014
2023-04-21,0.14436969679384207
2023-04-28,0.16588798041914524
2023-05-05,0.2091169449799768
2023-05-12,0.1649339085884507
2023-05-19,0.15920495659227496
2023-05-26,0.17263339603695815
2023-06-02,0.15121963496809251
2023-06-09,0.18429967256398716
2023-06-16,0.15258623268214788
2023-06-23,0.13804817833712774
2023-06-30,0.14648270768752575
2023-07-07,0.15622031298199002
2023-07-14,0.13617571365721712
2023-07-21,0.13427208745424093
2023-07-28,0.13986638288833042
2023-08-04,0.17857130396274987
2023-08-11,0.18159056028771112
2023-08-18,0.15073958199815765
2023-08-25,0.2558003563263432
2023-09-01,0.20001295629472046
2023-09-08,0.17901156533977614
2023-09-15,0.2622978050185037
2023-09-22,0.19720709156328597
2023-09-29,0.23385138208445902
2023-10-06,0.22145307473097237
2023-10-13,0.17279975904141806
2023-10-20,0.18945797114991136
2023-10-27,0.18127946711117687
2023-11-03,0.2020536110994883
2023-11-10,0.2453550777201754
2023-11-17,0.21322675150241885
2023-11-24,0.17740514495212634
2023-12-01,0.16358068042664245
2023-12-08,0.1881758469632612
2023-12-15,0.16215304482687362
2023-12-22,0.15211091541348706
2023-12-29,0.14310781814775894
2024-01-05,0.14163497400160383
2024-01-12,0.1367853658634396
2024-01-19,0.1294048821955338
2024-01-26,0.13601225966244487
2024-02-02,0.14376162431414735
2024-02-09,0.18474789282614779
2024-02-16,0.18025594903247072
2024-02-23,0.1539872649173028
2024-03-01,0.16572694683637337
2024-03-08,0.14098066961385408
2024-03-15,0.19975962672839145
2024-03-22,0.2182248970470205
2024-03-29,0.17428457363549388
2024-04-05,0.16477574780165166
2024-04-12,0.15643725023161364
2024-04-19,0.17547000832590492
2024-04-26,0.2604363448292185
2024-05-03,0.22792470563651013
2024-05-10,0.1800744717804318
2024-05-17,0.149947715763666
2024-05-24,0.1493622120781693
2024-05-31,0.14848147298407818
2024-06-07,0.14084111001938263
2024-06-14,0.15172942674269282
2024-06-21,0.15335518072673052
2024-06-28,0.1686642154306729
2024-07-05,0.15524920179175142
2024-07-12,0.14064098014207294
2024-07-19,0.12942713432360123
2024-07-26,0.15061742427168576
2024-08-02,0.13997918070961568
2024-08-09,0.2103350372291555
2024-08-16,0.1715530474027908
2024-08-23,0.1686193574522332
2024-08-30,0.13693353470945865
2024-09-06,0.15204652719455258
2024-09-13,0.13771716679496424
2024-09-20,0.14560141170899274
2024-09-27,0.14453747335910774
2024-10-04,0.13737835674238297
2024-10-11,0.14940391386882818
2024-10-18,0.1324754403007569
2024-10-25,0.13812489591290422
2024-11-01,0.1437251775702024
2024-11-08,0.1654224498569231
2024-11-15,0.14737469494276764
2024-11-22,0.17279567788979405
2024-11-29,0.1535494742455307
2024-12-06,0.1427322352969398
2024-12-13,0.15657373677893577
2024-12-20,0.13883931992903026
2024-12-27,0.1621947320752466
2025-01-03,0.14137704087665054
2025-01-10,0.1463751368427103
2025-01-17,0.14985810645557734
2025-01-24,0.1413426939663174
2025-01-31,
2025-02-07,0.17475193737368966
2025-02-14,0.1427490885503706
2025-02-21,0.1296694473793468
2025-02-28,0.12893309935832883
2025-03-07,0.12363354825767092
2025-03-14,0.12671140511151605
2025-03-21,0.13627697767882427
2025-03-28,0.13531515774166297
2025-04-04,0.15073158673902376
2025-04-11,0.5080897475435477
2025-04-18,0.4416829955020242
2025-04-25,0.2749353588447802
2025-05-02,0.23184113797844463
2025-05-09,0.16990037691838356
2025-05-16,0.1693156013923623
2025-05-23,0.16373437682050945
2025-05-30,0.13831703853515598
2025-06-06,0.18320406768775832
2025-06-13,0.15218099050394013
2025-06-20,0.1584513176523109
2025-06-27,0.15907520105836137
2025-07-04,0.1620826602861796
2025-07-11,0.1693488745369821
2025-07-18,0.18267060443149388
2025-07-25,0.15803617816891827
2025-08-01,0.23508912181025404
2025-08-08,0.260948342346486
2025-08-15,0.1849255548281697
2025-08-22,0.16943273368920891
2025-08-29,0.22508773921726152
2025-09-05,0.18013450164577413
2025-09-12,0.183366810876404
2025-09-19,0.1520884257861252
2025-09-26,0.19608834091999575
2025-10-03,0.1673921528781387
2025-10-10,0.2073959533159075
2025-10-17,0.18730255724440117
2025-10-24,0.21976504148690737
2025-10-31,0.1971771095964025
2025-11-07,0.2696911798687532
2025-11-14,0.2591820026615025
2025-11-21,0.1974540605378679
2025-11-28,0.15538675217891385
2025-12-05,0.17340683553885766
2025-12-12,0.18967021931218878
2025-12-19,0.21327219218728222
2025-12-26,0.23799788179655942
2026-01-02,0.2050354106143802
2026-01-09,0.1905227278548529
2026-01-16,0.15855034691430184
2026-01-23,0.15815918738021195
2026-01-30,0.17074706220338698
2026-02-06,0.18869427774786213
2026-02-13,0.2058687899736798
2026-02-20,
2026-02-27,0.15745023031213967
2026-03-06,0.22098614313358292
2026-03-13,0.31941592550342435
2026-03-20,0.2448396621411203
2026-03-27,0.2940357132733724
2026-04-03,0.23926909838186713
2026-04-10,0.453998790748688
2026-04-17,0.29563717818980967
2026-04-24,0.21400204375937446
