date,vol_rolling
2016-06-24,0.10268190419586445
2016-07-01,0.13246624092837286
2016-07-08,0.15108895967247218
2016-07-15,0.1597167028625827
2016-07-22,0.17553104058156277
2016-07-29,0.1738893651310422
2016-08-05,0.16625138496751263
2016-08-12,0.18187431586197605
2016-08-19,0.1752929475940362
2016-08-26,0.14694998454641803
2016-09-02,0.1495878341301062
2016-09-09,0.14434330779847937
2016-09-16,0.12572718589612364
2016-09-23,0.14176468157099983
2016-09-30,0.13440316415232562
2016-10-07,0.14318628495958402
2016-10-14,0.144700274052863
2016-10-21,0.13748535387058722
2016-10-28,0.13121040373683598
2016-11-04,0.11666087657110197
2016-11-11,0.13005726939399898
2016-11-18,0.13603823073902022
2016-11-25,0.1273349636687171
2016-12-02,0.14886411411544329
2016-12-09,0.15326275130508668
2016-12-16,0.14184928372946556
2016-12-23,0.11392350948646884
2016-12-30,0.10158035059174826
2017-01-06,0.09199297679760643
2017-01-13,0.07275060157161176
2017-01-20,0.06468999929257124
2017-01-27,0.06088744114704545
2017-02-03,0.056940148578566684
2017-02-10,0.055955595094386426
2017-02-17,0.056897855744336395
2017-02-24,0.07777292737759635
2017-03-03,0.07471500290651222
2017-03-10,0.06972870702062174
2017-03-17,0.07177517319213056
2017-03-24,0.06130734801135391
2017-03-31,0.06978802518853176
2017-04-07,0.06930417540410003
2017-04-14,0.08153933017361596
2017-04-21,0.11976283523094268
2017-04-28,0.11866303327327223
2017-05-05,0.11924288099786687
2017-05-12,0.11933255930313799
2017-05-19,0.08657048087491771
2017-05-26,0.09264223023307477
2017-06-02,0.12516415348297005
2017-06-09,0.13226714220534322
2017-06-16,0.13301623760089396
2017-06-23,0.12397593063483464
2017-06-30,0.0989975562903017
2017-07-07,0.32577752976066693
2017-07-14,0.33814429136457524
2017-07-21,0.3494311724575413
2017-07-28,0.3485157630100947
2017-08-04,0.15564749997673272
2017-08-11,0.13942244936270926
2017-08-18,0.10033353628600447
2017-08-25,0.10326310533314907
2017-09-01,0.10812741945241967
2017-09-08,0.09424151663983939
2017-09-15,0.10011419072614
2017-09-22,0.10162910078169861
2017-09-29,0.09282307266144932
2017-10-06,0.0958906677869015
2017-10-13,0.0802089822644578
2017-10-20,0.0681566219862586
2017-10-27,0.07881515649433554
2017-11-03,0.0851429508761617
2017-11-10,0.1042928431995038
2017-11-17,0.11744492847189698
2017-11-24,0.11313525632023216
2017-12-01,0.09856654322155109
2017-12-08,0.16947364110318994
2017-12-15,0.17921079921609243
2017-12-22,0.17458748449444977
2017-12-29,0.1758824138570154
2018-01-05,0.12345153694925046
2018-01-12,0.11638803335923206
2018-01-19,0.13723228793418707
2018-01-26,0.14307787282855447
2018-02-02,0.18172557204571455
2018-02-09,0.30260064285075466
2018-02-16,0.3406116377042047
2018-02-23,0.3514733852195621
2018-03-02,0.34930209158327524
2018-03-09,0.35780986190080477
2018-03-16,0.24299396333436624
2018-03-23,0.16517830064503047
2018-03-30,0.157652805273664
2018-04-06,0.11880566659357958
2018-04-13,0.15390360165887967
2018-04-20,0.15055054937487392
2018-04-27,0.20004181371418012
2018-05-04,0.18824778343873882
2018-05-11,0.23624654315525517
2018-05-18,0.27236201315328273
2018-05-25,0.31639235824018247
2018-06-01,0.3916707088844376
2018-06-08,0.37872024086156014
2018-06-15,0.3664863085620119
2018-06-22,0.4538677653236108
2018-06-29,0.39918347502672136
2018-07-06,0.4368522904971099
2018-07-13,0.44647889350388065
2018-07-20,0.3360982314810573
2018-07-27,0.32269686878721565
2018-08-03,0.22968704076863744
2018-08-10,0.19084017067448683
2018-08-17,0.16788840926899667
2018-08-24,0.1482633928219914
2018-08-31,0.12971477146557572
2018-09-07,0.14931997061717447
2018-09-14,0.14687984993895462
2018-09-21,0.180779878425537
2018-09-28,0.18592740320544288
2018-10-05,0.16722856127783436
2018-10-12,0.23487635698859755
2018-10-19,0.24732303669593064
2018-10-26,0.2509201159690316
2018-11-02,0.3108432083689636
2018-11-09,0.29270839953563205
2018-11-16,0.25542305231462986
2018-11-23,0.287708328302747
2018-11-30,0.22467729599011327
2018-12-07,0.24280341803478508
2018-12-14,0.22632867789219213
2018-12-21,0.22748908490837205
2018-12-28,0.23756348123044643
2019-01-04,0.18815901777379654
2019-01-11,0.19652436441895596
2019-01-18,0.14534582197292611
2019-01-25,0.1644086567390425
2019-02-01,0.1553266256809609
2019-02-08,
2019-02-15,0.18864695486524397
2019-02-22,0.17612763684693034
2019-03-01,0.19949406719729346
2019-03-08,0.19347079052189067
2019-03-15,0.1643619992301267
2019-03-22,0.17080438720761573
2019-03-29,0.2189761834697438
2019-04-05,0.21899031318476775
2019-04-12,0.21133010435675176
2019-04-19,0.21277596210096866
2019-04-26,0.13029301568903762
2019-05-03,0.12413868614483592
2019-05-10,0.14668795215755423
2019-05-17,0.15597235939583345
2019-05-24,0.1583768984754383
2019-05-31,0.139881395575556
2019-06-07,0.17846704890534526
2019-06-14,0.1851487009667047
2019-06-21,0.21119982703201678
2019-06-28,0.21011224356559322
2019-07-05,0.1875568836660159
2019-07-12,0.1773692671732412
2019-07-19,0.1375886459224081
2019-07-26,0.1330655743676154
2019-08-02,0.0768124684126526
2019-08-09,0.09517941834056963
2019-08-16,0.09441465498784908
2019-08-23,0.09706416508384086
2019-08-30,0.10278830190295153
2019-09-06,0.08812864110312302
2019-09-13,0.08521952273929073
2019-09-20,0.08564289109491183
2019-09-27,0.07287861349843247
2019-10-04,0.09325519738048495
2019-10-11,0.10658556205740859
2019-10-18,0.11471399763925665
2019-10-25,0.11466068292885381
2019-11-01,0.09358161040063213
2019-11-08,0.0844719466876881
2019-11-15,0.07392458944186525
2019-11-22,0.10556964349781366
2019-11-29,0.10949841604269482
2019-12-06,0.12088128885424702
2019-12-13,0.14675589149435433
2019-12-20,0.1429470140883219
2019-12-27,0.13898014443893164
2020-01-03,0.12282260194062447
2020-01-10,0.11093322983751075
2020-01-17,0.08932648228656768
2020-01-24,0.22071816331984798
2020-01-31,0.307575725746347
2020-02-07,0.3408394713904812
2020-02-14,0.3457442837863958
2020-02-21,0.34917626187629514
2020-02-28,0.204480138156207
2020-03-06,0.16769480623552893
2020-03-13,0.3149130150679322
2020-03-20,0.3506654067590012
2020-03-27,0.4432907166634156
2020-04-03,0.5410871958908976
2020-04-10,0.5777435660251478
2020-04-17,0.5313379539424381
2020-04-24,0.4570931933313955
2020-05-01,0.40048313811641106
2020-05-08,0.2609650421564182
2020-05-15,0.26493705765339987
2020-05-22,0.19438933605069078
2020-05-29,0.2156390408188297
2020-06-05,0.19833065511882458
2020-06-12,0.2214931516717547
2020-06-19,0.2571412606670734
2020-06-26,0.24688706189741885
2020-07-03,0.3104498742039276
2020-07-10,0.28931557346102077
2020-07-17,0.24365852759459508
2020-07-24,0.24325835333663423
2020-07-31,0.2867052726613434
2020-08-07,0.31384872142275133
2020-08-14,0.31829287708955295
2020-08-21,0.31424856980184146
2020-08-28,0.19050741830146523
2020-09-04,0.1741584862420921
2020-09-11,0.1282377573305249
2020-09-18,0.12718701079174063
2020-09-25,0.10546906155645955
2020-10-02,0.09592944096106744
2020-10-09,0.07809791694387003
2020-10-16,0.09399324390644898
2020-10-23,0.08595571986287384
2020-10-30,0.19414268036135632
2020-11-06,0.19952656400439028
2020-11-13,0.19841511987093086
2020-11-20,0.2277742559241389
2020-11-27,0.14142832766797317
2020-12-04,0.13798810129063138
2020-12-11,0.1504250366269603
2020-12-18,0.13267152582225192
2020-12-25,0.16584673998880123
2021-01-01,0.1768849629717501
2021-01-08,0.18140597446968396
2021-01-15,0.17627950217242513
2021-01-22,0.2569274919885282
2021-01-29,0.3887653914422021
2021-02-05,0.44827919963490337
2021-02-12,0.49270818655502524
2021-02-19,0.5207279651141803
2021-02-26,0.48216239852505666
2021-03-05,0.3647521778081288
2021-03-12,0.3064284028097966
2021-03-19,0.13755026939677623
2021-03-26,0.13665342218414023
2021-04-02,0.1595376178442853
2021-04-09,0.14825683056325875
2021-04-16,0.18491808162378173
2021-04-23,0.22286751685799924
2021-04-30,0.2619729578321141
2021-05-07,0.25709000948213706
2021-05-14,0.26144388937353447
2021-05-21,0.24289339068625107
2021-05-28,0.3398508565763407
2021-06-04,0.35213835461283827
2021-06-11,0.3567947280210416
2021-06-18,0.35834711288485854
2021-06-25,0.18266560267343598
2021-07-02,0.1530869722234969
2021-07-09,0.1856821037151388
2021-07-16,0.237191582571891
2021-07-23,0.32242279800573737
2021-07-30,0.3135830283414024
2021-08-06,0.3032573786150665
2021-08-13,0.2599119588455794
2021-08-20,0.14447403353627852
2021-08-27,0.20514048651151487
2021-09-03,0.19123234234470377
2021-09-10,0.1922097943366705
2021-09-17,0.18236650511114835
2021-09-24,0.14113172107079844
2021-10-01,0.1453860779681264
2021-10-08,0.12685430745169018
2021-10-15,0.14427661937166422
2021-10-22,0.139471171103558
2021-10-29,0.16676403369197587
2021-11-05,0.17165954517006865
2021-11-12,0.15956302065461547
2021-11-19,0.142218244852311
2021-11-26,0.13635945374519728
2021-12-03,0.1561972280935235
2021-12-10,0.24697820156965888
2021-12-17,0.26423890692099683
2021-12-24,0.2431369219974064
2021-12-31,0.23266557221909015
2022-01-07,0.1455308230615756
2022-01-14,0.1448165145037324
2022-01-21,0.17242590221376292
2022-01-28,0.17953547020012264
2022-02-04,
2022-02-11,0.17205342749465283
2022-02-18,0.1500410372796192
2022-02-25,0.12013528231504605
2022-03-04,0.12544091840857807
2022-03-11,0.1272549646332347
2022-03-18,0.14076506244417988
2022-03-25,0.14024310302040785
2022-04-01,0.12196234120610454
2022-04-08,0.1384602631666916
2022-04-15,0.12359427770245682
2022-04-22,0.1322182922202507
2022-04-29,0.30141285359823927
2022-05-06,0.2871990339283693
2022-05-13,0.41453894458502427
2022-05-20,0.4809320912920096
2022-05-27,0.42974248463334774
2022-06-03,0.43762969810789093
2022-06-10,0.29788635795509105
2022-06-17,0.3042618547041415
2022-06-24,0.3154180419995702
2022-07-01,0.3022077732133073
2022-07-08,0.3020416437788031
2022-07-15,0.21534869477810883
2022-07-22,0.1606770325277757
2022-07-29,0.15269533426580906
2022-08-05,0.14729424789136333
2022-08-12,0.11442438038808216
2022-08-19,0.1169330235848048
2022-08-26,0.1079513594388648
2022-09-02,0.12328651887652788
2022-09-09,0.11941779375229222
2022-09-16,0.11763194481519214
2022-09-23,0.13114060135754357
2022-09-30,0.13140747506313402
2022-10-07,0.2544343864195054
2022-10-14,0.3555577132399857
2022-10-21,0.3699053025610151
2022-10-28,0.4383633030567018
2022-11-04,0.39152664789377767
2022-11-11,0.3564224217960097
2022-11-18,0.46348140358387757
2022-11-25,0.39734987742488154
2022-12-02,0.4465607687488162
2022-12-09,0.40146152319449596
2022-12-16,0.3013214566346991
2022-12-23,0.30856478662279746
2022-12-30,0.28008581074881417
2023-01-06,0.23075943712975003
2023-01-13,0.21635848913434105
2023-01-20,0.21224379815045621
2023-01-27,0.21463574292895352
2023-02-03,0.22561528057362307
2023-02-10,0.21626925015353493
2023-02-17,0.23022440692282284
2023-02-24,0.20763102973361508
2023-03-03,0.20229896726819263
2023-03-10,0.2256489864506504
2023-03-17,0.24750342916254403
2023-03-24,0.23913324583446646
2023-03-31,0.2133246798072816
2023-04-07,0.19057515868854255
2023-04-14,0.14760776170568965
2023-04-21,0.1097451638552348
2023-04-28,0.10880667276619906
2023-05-05,0.1390418661181973
2023-05-12,0.137953830088702
2023-05-19,0.15066655143835794
2023-05-26,0.15841396057833562
2023-06-02,0.11838823149049564
2023-06-09,0.15127561970562428
2023-06-16,0.13873171010711935
2023-06-23,0.12588542485427148
2023-06-30,0.1318414168066272
2023-07-07,0.10516858069187236
2023-07-14,0.10316605932938948
2023-07-21,0.09975853679514744
2023-07-28,0.07873583995291121
2023-08-04,0.11829511614917729
2023-08-11,0.1449999550975585
2023-08-18,0.1421060778594886
2023-08-25,0.23424697145923495
2023-09-01,0.22132195489249618
2023-09-08,0.20833580477771102
2023-09-15,0.25681539538813397
2023-09-22,0.19130510093643077
2023-09-29,0.21478467121435132
2023-10-06,0.2174472736171707
2023-10-13,0.17255648408465815
2023-10-20,0.18091514218840596
2023-10-27,0.19954475623844325
2023-11-03,0.19362994426081137
2023-11-10,0.22302475776397268
2023-11-17,0.2276145402237379
2023-11-24,0.1922854568599241
2023-12-01,0.18221751421107707
2023-12-08,0.17102732618743213
2023-12-15,0.1454432714863915
2023-12-22,0.12518277273426356
2023-12-29,0.13017862203079048
2024-01-05,0.10210167699107829
2024-01-12,0.09099601004277708
2024-01-19,0.07191442134674784
2024-01-26,0.07613179449603114
2024-02-02,0.07039003351691499
2024-02-09,0.10265237239052408
2024-02-16,0.11075860368308886
2024-02-23,0.11586222351024493
2024-03-01,0.12556588214935221
2024-03-08,0.11747186273614361
2024-03-15,0.13637068056459178
2024-03-22,0.16603966971147424
2024-03-29,0.16793212115354128
2024-04-05,0.18010681037235712
2024-04-12,0.15417859569688333
2024-04-19,0.17512144322521658
2024-04-26,0.20564958795260782
2024-05-03,0.2003616918731995
2024-05-10,0.2035813881820212
2024-05-17,0.2073324714859619
2024-05-24,0.13221673862973193
2024-05-31,0.10791154665213071
2024-06-07,0.0995897283928071
2024-06-14,0.09303135081227297
2024-06-21,0.10939311904176399
2024-06-28,0.12142241322068455
2024-07-05,0.12457601774929036
2024-07-12,0.11073454609514284
2024-07-19,0.09502241070503929
2024-07-26,0.08420934257197364
2024-08-02,0.10214427499445057
2024-08-09,0.14479141034834556
2024-08-16,0.16007051115258009
2024-08-23,0.17101926384772567
2024-08-30,0.15005788823948635
2024-09-06,0.11420409863239296
2024-09-13,0.09806864189047305
2024-09-20,0.08343668077435473
2024-09-27,0.09750090621017023
2024-10-04,0.08719613677604222
2024-10-11,0.10069498334886812
2024-10-18,0.09069848845472978
2024-10-25,0.09549994956044632
2024-11-01,0.096877230266445
2024-11-08,0.10274017528042176
2024-11-15,0.10821373641142168
2024-11-22,0.13348423767794457
2024-11-29,0.132699651331437
2024-12-06,0.15241163087895107
2024-12-13,0.1423799650365302
2024-12-20,0.11586649895902469
2024-12-27,0.1249492658902783
2025-01-03,0.11997594052855781
2025-01-10,0.09784814290525451
2025-01-17,0.1090235499376577
2025-01-24,0.1105429032733135
2025-01-31,
2025-02-07,0.1333912737830057
2025-02-14,0.12300449556264001
2025-02-21,0.10805900005535096
2025-02-28,0.08900752927600789
2025-03-07,0.04969989999268071
2025-03-14,0.050443455329546145
2025-03-21,0.06118690293049552
2025-03-28,0.06696994265077391
2025-04-04,0.26046130331632633
2025-04-11,0.4416805126968373
2025-04-18,0.46831346508983523
2025-04-25,0.4693988420709744
2025-05-02,0.4708287007258925
2025-05-09,0.3952056359680401
2025-05-16,0.12415843806478838
2025-05-23,0.09934168627585667
2025-05-30,0.11656335610255186
2025-06-06,0.14742733572253844
2025-06-13,0.14269803829791683
2025-06-20,0.13966210710195784
2025-06-27,0.14879537703979134
2025-07-04,0.11266232344617337
2025-07-11,0.12565992781699145
2025-07-18,0.1368788510415744
2025-07-25,0.12652982778700333
2025-08-01,0.1881903569226034
2025-08-08,0.2188629528254088
2025-08-15,0.20487482942882093
2025-08-22,0.21677557058825667
2025-08-29,0.19345279505432061
2025-09-05,0.15395395371870568
2025-09-12,0.18313387510688442
2025-09-19,0.18229284209611762
2025-09-26,0.17051877142307656
2025-10-03,0.15421506147975025
2025-10-10,0.1683120729584194
2025-10-17,0.1819252917465778
2025-10-24,0.20496617327846184
2025-10-31,0.21439839437895233
2025-11-07,0.23576263118395732
2025-11-14,0.246740017325743
2025-11-21,0.22278755676787557
2025-11-28,0.2153854918731694
2025-12-05,0.16536163912405738
2025-12-12,0.12641720025973482
2025-12-19,0.16643683589454486
2025-12-26,0.21707806034093682
2026-01-02,0.21605216294030385
2026-01-09,0.2206709143956631
2026-01-16,0.17739327041437503
2026-01-23,0.13043316222175946
2026-01-30,0.13431136183935524
2026-02-06,0.14176873097805168
2026-02-13,0.16999783799056692
2026-02-20,
2026-02-27,0.16338717895611515
2026-03-06,0.18794006636424726
2026-03-13,0.2784228024673232
2026-03-20,0.26302386453201226
2026-03-27,0.29943838596799516
2026-04-03,0.3093240643499658
2026-04-10,0.34174510366811783
2026-04-17,0.3378161131262223
2026-04-24,0.290074384718533
