,net_return
2018-02-02,-0.0850404451974103
2018-02-09,0.029959713152001445
2018-02-16,0.017372903741224955
2018-02-23,0.017119564828110473
2018-03-02,-0.00011112113203348099
2018-03-09,0.027925891119506992
2018-03-16,0.006988622455926997
2018-03-23,0.021863730483030946
2018-03-30,0.024771336851821504
2018-04-06,-0.04271675380982635
2018-04-13,-0.030640324985952924
2018-04-20,-0.08417865866670356
2018-04-27,-0.030431492733083435
2018-05-04,0.030858740542167112
2018-05-11,-0.007832501920400503
2018-05-18,-0.05996719424428056
2018-05-25,0.017654852876397842
2018-06-01,0.017981267889145648
2018-06-08,-0.016715109117641264
2018-06-15,-0.014653018471526984
2018-06-22,-0.011124229661188027
2018-06-29,-0.02120683268671977
2018-07-06,-0.0018759927956783031
2018-07-13,0.02220564249621408
2018-07-20,-0.0003547870554263332
2018-07-27,0.011420949285890752
2018-08-03,0.01012604178559241
2018-08-10,-0.0007709087772885923
2018-08-17,0.009884120744353408
2018-08-24,0.002003937001018077
2018-08-31,-0.018356997682462097
2018-09-07,0.01702159956425007
2018-09-14,0.0037609143770430606
2018-09-21,0.015059397533803278
2018-09-28,-0.006261380572433984
2018-10-05,-0.0312939479602865
2018-10-12,-0.00501347796320988
2018-10-19,-0.020101355259116722
2018-10-26,0.011142475383072819
2018-11-02,-0.005119911933792773
2018-11-09,0.0008687018094514156
2018-11-16,0.006986795959687704
2018-11-23,0.005914319644093197
2018-11-30,0.008182764355772297
2018-12-07,0.0017697906603872879
2018-12-14,-0.02418706544664752
2018-12-21,-0.0012148853820174378
2018-12-28,-0.019223207271184352
2019-01-04,0.002661455509272294
2019-01-11,-0.010406716974947881
2019-01-18,-0.00063246203387068
2019-01-25,0.0071908881889934705
2019-02-01,0.0
2019-02-08,0.0
2019-02-22,-0.015206987487532905
2019-03-01,-0.0038586101025278553
2019-03-08,0.010869555147585473
2019-03-15,-0.018223289356305718
2019-03-22,-0.012206763660768533
2019-03-29,-0.0005299469908890127
2019-04-05,-0.010691402300778094
2019-04-12,-0.02113037495248102
2019-04-19,0.013317794945163528
2019-04-26,0.0038923012344394374
2019-05-03,-0.010326404499897157
2019-05-10,0.01741156376053705
2019-05-17,-0.009530784862597383
2019-05-24,-0.014557517812502991
2019-05-31,0.005333567516593619
2019-06-07,-0.01252172342852719
2019-06-14,0.0045536906981195275
2019-06-21,-0.0010522351382352534
2019-06-28,0.020228432005841967
2019-07-05,0.0019353349309405399
2019-07-12,0.024447967456861806
2019-07-19,0.0025016765452627425
2019-07-26,-0.008584556539041593
2019-08-02,-0.004125566918752198
2019-08-09,0.009671913918221964
2019-08-23,-0.00575478992730331
2019-08-30,-0.012493312100138904
2019-09-06,0.03729403166308476
2019-09-13,0.014360943808357736
2019-09-20,0.005929225980048837
2019-09-27,-0.012868260014145773
2019-10-04,0.001883479866495925
2019-10-11,-0.0020081005074912514
2019-10-18,0.01580370474684454
2019-10-25,0.004222813710945468
2019-11-01,0.01568460416143283
2019-11-08,-0.017275828676025645
2019-11-15,-0.03518047967294181
2019-11-22,-0.004858101763958366
2019-11-29,-0.0034798227445141544
2019-12-06,0.012696367073467234
2019-12-13,-0.013297270264453428
2019-12-20,0.02048726152539544
2019-12-27,0.010933054824191275
2020-01-03,0.005255324640131599
2020-01-10,0.019863686063797698
2020-01-17,0.014240741747344082
2020-01-24,-0.031060895228062758
2020-01-31,0.008442059054425695
2020-02-07,0.008042208239307022
2020-02-14,-0.001224620041508156
2020-02-21,-0.024575169385738362
2020-02-28,0.0034528946038325826
2020-03-06,-0.12753593831123883
2020-03-13,-0.024002357121379676
2020-03-20,-0.021289211834670134
2020-03-27,-2.7668985454670672e-05
2020-04-03,0.01131381131425306
2020-04-10,0.014806090401320275
2020-04-17,-0.005961031992809114
2020-04-24,-0.0019075828691615469
2020-05-01,0.022599258079536437
2020-05-08,0.009487181712691568
2020-05-15,0.02075700629916857
2020-05-22,0.007262947239804656
2020-05-29,0.018745848997549195
2020-06-05,-0.013027738384074705
2020-06-12,-0.004125676720019474
2020-06-19,-0.004732492881297376
2020-06-26,0.01117620746592506
2020-07-03,0.012577969768544205
2020-07-10,0.004710959731132285
2020-07-17,-0.038468303082003094
2020-07-24,-0.02901240510079154
2020-07-31,0.022829052864336816
2020-08-07,0.0026266581053982804
2020-08-14,0.0007403499289344376
2020-08-21,0.018993466241128108
2020-08-28,0.01551793211726577
2020-09-04,-0.010066592920828451
2020-09-11,0.020685345852826612
2020-09-18,0.00783300306177734
2020-09-25,0.005191791313246776
2020-10-02,0.014945957175848104
2020-10-09,0.019070571748136787
2020-10-16,0.020757245207047928
2020-10-23,-0.048937772665637966
2020-10-30,0.009232896247075885
2020-11-06,0.028275083667082614
2020-11-13,0.011422062291270168
2020-11-20,0.025960797533241483
2020-11-27,0.02255181319089429
2020-12-04,0.03254352242847185
2020-12-11,0.03967680765831381
2020-12-18,0.020270004397452475
2020-12-25,0.020057017827965484
2021-01-01,0.07002684429048181
2021-01-08,0.03890377097833405
2021-01-15,-0.029404393155619317
2021-01-22,-0.04903968390997878
2021-01-29,0.03342266183180083
2021-02-05,0.0013669076160903538
2021-02-12,0.014013149369721438
2021-02-19,-0.0031526974315983177
2021-02-26,0.0022503588501689
2021-03-05,0.014317513660207485
2021-03-12,0.01100525379769131
2021-03-19,-0.03658531439560975
2021-03-26,0.07267902881754526
2021-04-02,0.01800431357493886
2021-04-09,0.008140672029430114
2021-04-16,0.012941026288062743
2021-04-23,0.019592272907227364
2021-04-30,0.0197305846502557
2021-05-07,0.02832970549643495
2021-05-14,0.03954046479718376
2021-05-21,0.035300555603711925
2021-05-28,0.02131538850868916
2021-06-04,-0.0054303624945777635
2021-06-11,-0.004488518382037664
2021-06-18,0.02072712511732653
2021-06-25,0.0338261846399311
2021-07-02,-0.04977559075224878
2021-07-09,-0.022771587466656713
2021-07-16,-0.012919321995882528
2021-07-23,0.018074281186657184
2021-07-30,0.008278419762141892
2021-08-06,0.00028973506991360095
2021-08-13,-0.00981341403994441
2021-08-20,-0.01970933150193562
2021-08-27,0.0023718382720018943
2021-09-03,0.008776365087489297
2021-09-10,0.007925047439507739
2021-09-17,-0.005041096506626982
2021-09-24,-0.005844679862508538
2021-10-01,0.03243141180413622
2021-10-08,0.013300144697320515
2021-10-15,9.811567976140219e-05
2021-10-22,0.030963102269932662
2021-10-29,-0.0059768193370209
2021-11-05,0.0031520646006384647
2021-11-12,-0.032581592475066506
2021-11-19,0.03500968641904802
2021-11-26,-0.024906171479708514
2021-12-03,0.02365202715709187
2021-12-10,-0.000888385651843089
2021-12-17,0.0009469604529622007
2021-12-24,0.006628889920272287
2021-12-31,0.013906528318405286
2022-01-07,-0.03780790973038652
2022-01-14,-0.026083526261582595
2022-01-21,0.007327442214062278
2022-01-28,0.0
2022-02-04,0.0
2022-02-18,0.002091019611847861
2022-02-25,-0.01259157957528217
2022-03-04,-0.04500765684762041
2022-03-11,-0.0033240820625728344
2022-03-18,0.020003304603136603
2022-03-25,0.012200284859600886
2022-04-01,-0.026821051402589943
2022-04-08,-0.021724933196134402
2022-04-15,-0.041431182873158126
2022-04-22,-0.034029346272570746
2022-04-29,-0.006457040200085751
2022-05-06,-0.05478807640421577
2022-05-13,0.013526614404054327
2022-05-20,0.015733370437088806
2022-05-27,0.005673981588075425
2022-06-03,0.0006654867884548524
2022-06-10,0.006244993613794931
2022-06-17,-0.012891857858513198
2022-06-24,0.0018845856975233766
2022-07-01,-0.016855808186118273
2022-07-08,-0.005608432010637694
2022-07-15,0.0202455117766074
2022-07-22,0.008227061366502503
2022-07-29,0.018141057564622864
2022-08-05,0.004807499263041359
2022-08-19,0.01797832691440869
2022-08-26,0.004971018207058328
2022-09-02,-0.01636225896971011
2022-09-09,-0.014129370629475209
2022-09-16,-0.01041895563838839
2022-09-23,-0.04081449689797311
2022-09-30,-0.08427026705134993
2022-10-07,0.016164394461814915
2022-10-14,-0.0038713942454849768
2022-10-21,0.0015240074271019475
2022-10-28,-0.014895578956744836
2022-11-04,-0.008032166379198312
2022-11-11,0.0034240125673648133
2022-11-18,0.004063847479869312
2022-11-25,0.026087006898401804
2022-12-02,-0.01332306052817935
2022-12-09,-0.0035630719762882756
2022-12-16,-0.0048640355595843
2022-12-23,-0.012648457091100658
2022-12-30,0.036556931579837665
2023-01-06,0.008545784909670786
2023-01-13,0.03301902739795375
2023-01-20,0.00289086552960025
2023-01-27,-0.024794177288037848
2023-02-03,-0.010232764477194282
2023-02-10,0.009198438972836558
2023-02-17,-0.015812154913924587
2023-02-24,-0.0014748530964699962
2023-03-03,0.011736209866080248
2023-03-10,-0.01051439689941068
2023-03-17,-0.0019150655684270952
2023-03-24,0.007987626901811274
2023-03-31,-0.006137083001141982
2023-04-07,-0.0206850552602807
2023-04-14,-0.01115552655739223
2023-04-21,0.01032666181455896
2023-04-28,-0.014993458693849337
2023-05-05,0.024885664409736313
2023-05-12,-0.0006349563699051617
2023-05-19,-0.0007071978801096964
2023-05-26,0.05030938034702485
2023-06-02,0.007558448496101973
2023-06-09,-0.0017560684878903446
2023-06-16,0.025357088961917615
2023-06-23,-0.010740743392325735
2023-06-30,0.03068690716033432
2023-07-07,0.013984376335226489
2023-07-14,0.018931365945692617
2023-07-21,0.0166161467043459
2023-07-28,0.002666728002747904
2023-08-04,-0.01174500310802789
2023-08-11,-0.03446236086196035
2023-08-18,0.0009599492758481764
2023-08-25,0.024145835145428486
2023-09-01,0.009990571724386275
2023-09-08,-0.010212475531453716
2023-09-15,-0.020293938431975193
2023-09-22,-0.029747165222616757
2023-09-29,-0.014166549989406661
2023-10-06,0.017590560723996316
2023-10-13,-0.041445055634134816
2023-10-20,-0.03664206138982301
2023-10-27,0.004303901759867915
2023-11-03,0.022914107206878125
2023-11-10,-0.0006510027374098392
2023-11-17,-0.006061841190374546
2023-11-24,0.0036669285062106496
2023-12-01,0.013016134551428485
2023-12-08,-0.010571588084800975
2023-12-15,0.004498787615323723
2023-12-22,0.02689779939159019
2023-12-29,0.0339413567132018
2024-01-05,0.004926491830806159
2024-01-12,0.02021676159014133
2024-01-19,0.0034516314817249548
2024-01-26,-0.0007694217881778214
2024-02-02,0.05348004027045541
2024-02-09,0.00188073332624828
2024-02-16,0.004906715080463709
2024-02-23,0.035493856910458595
2024-03-01,-0.0202743016232448
2024-03-08,0.03222481098815125
2024-03-15,0.026333717626583375
2024-03-22,0.005175756753995434
2024-03-29,-0.0452582510904821
2024-04-05,0.0387159187620186
2024-04-12,-0.0824014542981892
2024-04-19,0.025452200680602367
2024-04-26,0.006285848646111726
2024-05-03,0.012893784397590837
2024-05-10,0.020672287340213084
2024-05-17,0.0055117245825814076
2024-05-24,-0.0032205954037861804
2024-05-31,0.017383427835435516
2024-06-07,0.006781850893295605
2024-06-14,0.005208194926322601
2024-06-21,-0.028562903194012685
2024-06-28,0.03132009205618781
2024-07-05,0.004561510659545285
2024-07-12,-0.003608332976726883
2024-07-19,-0.011026419658556663
2024-07-26,0.0018626532116358626
2024-08-02,0.0026275976946341763
2024-08-09,0.02625447166520979
2024-08-16,0.009502766427137715
2024-08-23,0.0012673869256795386
2024-08-30,-0.01844471405778864
2024-09-06,-0.01569404200927567
2024-09-13,0.01536264656752874
2024-09-20,0.013031199201063971
2024-09-27,-0.019967989773900168
2024-10-04,0.0028980037223883493
2024-10-11,0.0005524409916215728
2024-10-18,-0.03717285124899947
2024-10-25,0.00045917398991484606
2024-11-01,-0.008384659392029342
2024-11-08,-0.04671085194996479
2024-11-15,0.006739155992074597
2024-11-22,0.024068271015312524
2024-11-29,0.01927513409375152
2024-12-06,0.005202105975400168
2024-12-13,-0.012339672757864491
2024-12-20,0.03877295635184565
2024-12-27,-0.019632082871971615
