,net_return
2020-09-11,0.036890811722359106
2020-09-18,0.007198440412814171
2020-09-25,0.03157446043369856
2020-10-02,0.04800219074633771
2020-10-09,0.017729662173676313
2020-10-16,0.05424783098979334
2020-10-23,-0.03720483369476583
2020-10-30,0.0066932611047519665
2020-11-06,0.03308069930201858
2020-11-13,0.035745838735190404
2020-11-20,0.024179808493196463
2020-11-27,0.014022223466444599
2020-12-04,0.018864206555208447
2020-12-11,0.008252593992406139
2020-12-18,0.040499223355528205
2020-12-25,0.041328084703885826
2021-01-01,0.019113777904120836
2021-01-08,0.07220734320595638
2021-01-15,-0.031946734553901096
2021-01-22,-0.031551675432783435
2021-01-29,0.027402691396736917
2021-02-05,0.005577657655958493
2021-02-12,0.011957807601517803
2021-02-19,-0.005321193872113321
2021-02-26,-0.0015472195515193118
2021-03-05,0.020448485955302305
2021-03-12,0.010036078504252935
2021-03-19,-0.033490164510437945
2021-03-26,0.06073832960920658
2021-04-02,0.02205576253467729
2021-04-09,0.03794650996114377
2021-04-16,0.029644396964025158
2021-04-23,0.03730527990563208
2021-04-30,0.014282578511264842
2021-05-07,0.021129535594293584
2021-05-14,0.027196360620660224
2021-05-21,0.01470394356544642
2021-05-28,0.01871984793507732
2021-06-04,0.00714210039380921
2021-06-11,0.0014408212402403163
2021-06-18,0.035932728790129084
2021-06-25,0.011279301876329122
2021-07-02,-0.056115789089364966
2021-07-09,-0.021052201246249687
2021-07-16,-0.012842829110453943
2021-07-23,0.014194583562044616
2021-07-30,0.009077859997897564
2021-08-06,-0.00464758296554752
2021-08-13,-0.021331665135170937
2021-08-20,-0.008004068111696433
2021-08-27,0.0019947128089763963
2021-09-03,-0.0035923141048156133
2021-09-10,0.004375206700573197
2021-09-17,-0.0035290633339510884
2021-09-24,-0.02115925866729739
2021-10-01,0.03390324590709626
2021-10-08,0.00627682278939875
2021-10-15,-0.0028575231032604764
2021-10-22,0.03732793897854825
2021-10-29,0.0006598038193959408
2021-11-05,0.013599885415239479
2021-11-12,0.01551385316666505
2021-11-19,0.04614744237896782
2021-11-26,-0.04600199403031474
2021-12-03,0.02342912870648926
2021-12-10,0.0026022731538913333
2021-12-17,0.0018489352678869378
2021-12-24,0.014519251613542263
2021-12-31,0.009168918184017253
2022-01-07,-0.05290909814108921
2022-01-14,-0.042315055455824334
2022-01-21,0.014434141457720309
2022-01-28,0.0
2022-02-04,0.0
2022-02-18,-0.002025053930741025
2022-02-25,-0.02499401720547051
2022-03-04,-0.051372905864069625
2022-03-11,0.012210175194960763
2022-03-18,0.011926943370155233
2022-03-25,0.002633079062460641
2022-04-01,-0.02870430734960906
2022-04-08,-0.0542027690944399
2022-04-15,-0.040020119831194224
2022-04-22,-0.03805726701020566
2022-04-29,-0.004501836803278614
2022-05-06,-0.05849714241938222
2022-05-13,0.01795468109240886
2022-05-20,0.009183078392586792
2022-05-27,0.0014312058680856993
2022-06-03,-0.007992237564816212
2022-06-10,0.027273983841064987
2022-06-17,-0.015411993063353436
2022-06-24,0.002368084275518489
2022-07-01,-0.01954126345191033
2022-07-08,-0.008470397776035159
2022-07-15,0.023358134363084367
2022-07-22,0.016620178370943917
2022-07-29,0.022879082790538262
2022-08-05,-0.0024542930218207494
2022-08-19,-0.0032059694416323487
2022-08-26,-0.00695781037190873
2022-09-02,0.008143845122448274
2022-09-09,-0.013910602927009491
2022-09-16,-0.00676175358496077
2022-09-23,-0.022302429709119068
2022-09-30,-0.03912987790298505
2022-10-07,0.005290805594723513
2022-10-14,0.004656509691909773
2022-10-21,-0.003789637322438584
2022-10-28,-0.00940215672671024
2022-11-04,-0.009469091478118374
2022-11-11,-0.00666662486471807
2022-11-18,0.005226794155519103
2022-11-25,0.01605712943788443
2022-12-02,-0.01482996535419693
2022-12-09,-0.003752910463057599
2022-12-16,-0.0020542161747383963
2022-12-23,-0.010764654444025067
2022-12-30,0.03679333654006574
2023-01-06,0.007549423228012114
2023-01-13,0.023381683859216486
2023-01-20,0.007074032932523719
2023-01-27,-0.013186375739669765
2023-02-03,0.00034865255852978175
2023-02-10,-0.0001576915456338855
2023-02-17,-0.0028987870156691777
2023-02-24,-0.0012751785296837635
2023-03-03,0.0054331109987955034
2023-03-10,-0.008543754569568893
2023-03-17,-0.004753937307191292
2023-03-24,0.005239099664714144
2023-03-31,-0.015549309181636172
2023-04-07,-0.020835466879307873
2023-04-14,-0.010487866101371538
2023-04-21,0.01113253123996473
2023-04-28,-0.013651232550545357
2023-05-05,0.0318147476606084
2023-05-12,0.01819530312016549
2023-05-19,-0.019523239909890217
2023-05-26,0.036135643383217834
2023-06-02,-0.004754861132816127
2023-06-09,-0.00019270735411530682
2023-06-16,0.0011462274540282875
2023-06-23,-0.008762221452522602
2023-06-30,0.01532938577273075
2023-07-07,0.04273384457324083
2023-07-14,0.012392490416799767
2023-07-21,0.02107061904568797
2023-07-28,-0.0013554018126106426
2023-08-04,-0.03291832658133473
2023-08-11,-0.037559086318503035
2023-08-18,0.04835900412470844
2023-08-25,0.022588693915326405
2023-09-01,0.007787937897393215
2023-09-08,0.024086241391915456
2023-09-15,-0.03409670340609004
2023-09-22,-0.025322211378201682
2023-09-29,0.009319896201572765
2023-10-06,0.02022498965161991
2023-10-13,-0.04696303085450574
2023-10-20,-0.05216832910746727
2023-10-27,-0.006417981436358497
2023-11-03,0.031448793940721885
2023-11-10,0.001085332466434554
2023-11-17,0.0018319668252196933
2023-11-24,0.004498612806787558
2023-12-01,0.021332304590974526
2023-12-08,-0.0056495099712231414
2023-12-15,-0.0065073588369615794
2023-12-22,0.02852349440237167
2023-12-29,0.012723318539203504
2024-01-05,-0.005998848438928248
2024-01-12,0.010209975417079364
2024-01-19,0.004352155271469504
2024-01-26,0.02102939594393089
2024-02-02,0.06400940933893688
2024-02-09,-0.002283320335347169
2024-02-16,-0.012388241877823431
2024-02-23,0.025335026724559253
2024-03-01,-0.020116976572305576
2024-03-08,0.020678950688472704
2024-03-15,0.03277899141714668
2024-03-22,0.0018399341520028267
2024-03-29,-0.04668140689915848
2024-04-05,0.03871566915987976
2024-04-12,-0.08674503829425663
2024-04-19,0.02941800953063337
2024-04-26,0.010662454366647625
2024-05-03,0.010544035117133725
2024-05-10,0.02497149593594525
2024-05-17,-0.017500138857868067
2024-05-24,0.010828322139257687
2024-05-31,0.02008859341059198
2024-06-07,-0.010482148144103573
2024-06-14,0.011694971820596721
2024-06-21,-0.03852197745447314
2024-06-28,0.022884412696465965
2024-07-05,-0.00587427414187541
2024-07-12,-0.02797153577207431
2024-07-19,-0.015096264070478265
2024-07-26,-0.0006366998948597372
2024-08-02,-0.013076733482664069
2024-08-09,0.027136159350999348
2024-08-16,-0.006060644830963165
2024-08-23,-0.00029375318786032225
2024-08-30,-0.0281162286799374
2024-09-06,-0.012151919498819405
2024-09-13,0.012584049698091659
2024-09-20,0.0037593522737222945
2024-09-27,-0.008772188418462107
2024-10-04,0.0043023123442658285
2024-10-11,-0.019099017408974524
2024-10-18,-0.02041488010671778
2024-10-25,0.004254398342435881
2024-11-01,-0.0006782949013894064
2024-11-08,-0.045604471730912824
2024-11-15,0.0008270563110501653
2024-11-22,0.04283883890345716
2024-11-29,0.02247512492467626
2024-12-06,0.006291233889422384
2024-12-13,-0.01434493062316022
2024-12-20,0.031106081668925156
2024-12-27,-0.023678264385848524
