,net_return
2017-11-03,1.628242261375163
2017-11-10,1.679025727140079
2017-11-17,1.7635162667417856
2017-11-24,1.7982002638774057
2017-12-01,1.7684942267328412
2017-12-08,1.7588154025926168
2017-12-15,1.7976168130737111
2017-12-22,1.846367912633401
2017-12-29,1.92885917034597
2018-01-05,2.0248704524293175
2018-01-12,2.030954494325147
2018-01-19,2.193456474866105
2018-01-26,2.1782801488802552
2018-02-02,2.017347920997341
2018-02-09,2.0770349182964627
2018-02-16,2.0956361783949045
2018-02-23,2.1224802728331715
2018-03-02,2.151504796781168
2018-03-09,2.151859159182668
2018-03-16,2.20282951372616
2018-03-23,2.308102921876362
2018-03-30,2.3851358783635908
2018-04-06,2.288135621875648
2018-04-13,2.182085704991158
2018-04-20,2.1192406355364333
2018-04-27,2.047500501236934
2018-05-04,2.0892326206146064
2018-05-11,2.0757923786233676
2018-05-18,1.940752919989541
2018-05-25,1.9885811315118862
2018-06-01,2.024482275973844
2018-06-08,1.9919998325959634
2018-06-15,1.9688894667871497
2018-06-22,1.9678642569970448
2018-06-29,1.943948100392019
2018-07-06,1.9248550461787548
2018-07-13,1.9339972050804477
2018-07-20,1.953121912006042
2018-07-27,1.9884410460185886
2018-08-03,1.952151745164829
2018-08-10,1.9218832507326549
2018-08-17,1.9359325439511665
2018-08-24,1.9192469360764333
2018-08-31,1.858252309938961
2018-09-07,1.920912632761625
2018-09-14,1.9060720788606336
2018-09-21,1.9416462594899266
2018-09-28,1.9089041414402914
2018-10-05,1.9023777718761523
2018-10-12,1.8899463671351793
2018-10-19,1.814413091107549
2018-10-26,1.8450333203799458
2018-11-02,1.8465146462759638
2018-11-09,1.839048551718381
2018-11-16,1.8392214451602944
2018-11-23,1.8355055994435197
2018-11-30,1.8277635500402716
2018-12-07,1.836631269816764
2018-12-14,1.804903622591987
2018-12-21,1.8330948895440635
2018-12-28,1.791182695374584
2019-01-04,1.7879308199348753
2019-01-11,1.7991583207281208
2019-01-18,1.7862648721495864
2019-01-25,1.788108783377279
2019-02-01,1.788108783377279
2019-02-08,1.788108783377279
2019-02-22,1.7934500268360147
2019-03-01,1.7940790563457567
2019-03-08,1.8039740731059073
2019-03-15,1.7964092209754534
2019-03-22,1.786923977829955
2019-03-29,1.7812274324833555
2019-04-05,1.761526418084248
2019-04-12,1.7264257071809026
2019-04-19,1.7496296469410426
2019-04-26,1.7612150517057708
2019-05-03,1.7502915286564835
2019-05-10,1.7433465960023773
2019-05-17,1.7513078678485694
2019-05-24,1.7342870308197815
2019-05-31,1.7625266674339606
2019-06-07,1.7443391957267846
2019-06-14,1.7463226256200404
2019-06-21,1.762591497784659
2019-06-28,1.7695864794157032
2019-07-05,1.7726549262483473
2019-07-12,1.8276642925389166
2019-07-19,1.8224500511589772
2019-07-26,1.827738579727098
2019-08-02,1.8403084983421676
2019-08-09,1.8564945688968493
2019-08-23,1.8271149742511084
2019-08-30,1.81426310117067
2019-09-06,1.9032317839568929
2019-09-13,1.9336097346752201
2019-09-20,1.9531619863009666
2019-09-27,1.8990499320015473
2019-10-04,1.8948867555274622
2019-10-11,1.8854331916853577
2019-10-18,1.9407671893570697
2019-10-25,1.923513559176966
2019-11-01,1.9293589521623808
2019-11-08,1.874425194934147
2019-11-15,1.7893825807878523
2019-11-22,1.784300177296171
2019-11-29,1.7685889865224291
2019-12-06,1.8300560495280158
2019-12-13,1.8236600275845072
2019-12-20,1.8770759589307389
2019-12-27,1.893468675405365
2020-01-03,1.9637408506434355
2020-01-10,2.0141096044087123
2020-01-17,2.0382523294148034
2020-01-24,1.96668407981679
2020-01-31,1.9735521430236238
2020-02-07,1.990906272495913
2020-02-14,2.0046958388594036
2020-02-21,1.9370944671290393
2020-02-28,1.9267551293843543
2020-03-06,1.6427759697379203
2020-03-13,1.600399831702265
2020-03-20,1.5610358196645537
2020-03-27,1.544245201752943
2020-04-03,1.5506310676584258
2020-04-10,1.5593033018072349
2020-04-17,1.551173556015885
2020-04-24,1.544769594361192
2020-05-01,1.5938629931389028
2020-05-08,1.6024888074706773
2020-05-15,1.672966905129288
2020-05-22,1.648752971253712
2020-05-29,1.6793962754661682
2020-06-05,1.6113988822546355
2020-06-12,1.6094313145085346
2020-06-19,1.5814147900025783
2020-06-26,1.5702479861060226
2020-07-03,1.5930082766842908
2020-07-10,1.588371166239288
2020-07-17,1.5632889520691235
2020-07-24,1.5604775328610019
2020-07-31,1.5690489294982803
2020-08-07,1.557818271950835
2020-08-14,1.5578667560953183
2020-08-21,1.5672380777261956
2020-08-28,1.5849627635309116
2020-09-04,1.5709084742054227
2020-09-11,1.6288605629603934
2020-09-18,1.6405858186636468
2020-09-25,1.692386430683129
2020-10-02,1.7736246869452943
2020-10-09,1.8050704534677267
2020-10-16,1.9029916103521136
2020-10-23,1.8321911239664286
2020-10-30,1.8444544575529447
2020-11-06,1.9054703008395213
2020-11-13,1.9735829349280254
2020-11-20,2.0213037923400257
2020-11-27,2.0496469658097896
2020-12-04,2.0883119295380816
2020-12-11,2.1055459200220574
2020-12-18,2.190818894522352
2020-12-25,2.281361243366045
2021-01-01,2.3249666754908125
2021-01-08,2.492846342170389
2021-01-15,2.4132080417934083
2021-01-22,2.3370672849069596
2021-01-29,2.4011092184886746
2021-02-05,2.4145017837039706
2021-02-12,2.4433739314870246
2021-02-19,2.4303722650955146
2021-02-26,2.426611945609489
2021-03-05,2.476232485898253
2021-03-12,2.5010841495215095
2021-03-19,2.4173224298995852
2021-03-26,2.5641465564185544
2021-04-02,2.6207007639710325
2021-04-09,2.7201472116162364
2021-04-16,2.8007843353579744
2021-04-23,2.9052683789438136
2021-04-30,2.9467631026623735
2021-05-07,3.0090268385280288
2021-05-14,3.090861417545882
2021-05-21,3.1363092693980925
2021-05-28,3.1950205019985987
2021-06-04,3.2178396591841514
2021-06-11,3.2224759909127916
2021-06-18,3.338268346726963
2021-06-25,3.3759216831538903
2021-07-02,3.1864791739998126
2021-07-09,3.119396773161785
2021-07-16,3.0793348934763665
2021-07-23,3.1230447699373367
2021-07-30,3.151395333125994
2021-08-06,3.1367489618580513
2021-08-13,3.0698368833906002
2021-08-20,3.045265699884144
2021-08-27,3.0513401303824392
2021-09-03,3.0403787581934765
2021-09-10,3.053681043708605
2021-09-17,3.0429044099036715
2021-09-24,2.97851880839466
2021-10-01,3.0795002639945754
2021-10-08,3.098829741431576
2021-10-15,3.0899747638523647
2021-10-22,3.2053171532826994
2021-10-29,3.2074320337828106
2021-11-05,3.2510527419194255
2021-11-12,3.301489096794647
2021-11-19,3.4538443746537686
2021-11-26,3.29496064634931
2021-12-03,3.3721587034154448
2021-12-10,3.3809339814800037
2021-12-17,3.3871851095567598
2021-12-24,3.4363645024240577
2021-12-31,3.467872247397245
2022-01-07,3.2843902543189447
2022-01-14,3.1454110985688692
2022-01-21,3.1908124073082957
2022-01-28,3.1908124073082957
2022-02-04,3.1908124073082957
2022-02-18,3.1843508401006186
2022-02-25,3.104761120414889
2022-03-04,2.945260519645392
2022-03-11,2.9812226665850634
2022-03-18,3.0167795405032467
2022-03-25,3.0247229595474057
2022-04-01,2.9379003820691376
2022-04-08,2.7786580460373775
2022-04-15,2.66745581806505
2022-04-22,2.565939739759022
2022-04-29,2.5543882978035795
2022-05-06,2.4049638817525603
2022-05-13,2.4481442412881895
2022-05-20,2.4706257417722988
2022-05-27,2.474161715831767
2022-06-03,2.454387627625066
2022-06-10,2.5213285561206216
2022-06-17,2.4824698579032556
2022-06-24,2.488348555738205
2022-07-01,2.439723081050344
2022-07-08,2.4190576560904735
2022-07-15,2.475562329853483
2022-07-22,2.516706617344037
2022-07-29,2.5742865564017468
2022-08-05,2.567968502870203
2022-08-19,2.5597356743229267
2022-08-26,2.541925518898778
2022-09-02,2.562626566637489
2022-09-09,2.526978886018789
2022-09-16,2.5098920774771316
2022-09-23,2.453915385841723
2022-09-30,2.3578939764094797
2022-10-07,2.3703691350516323
2022-10-14,2.381406781902404
2022-10-21,2.372382113881798
2022-10-28,2.3500766054314375
2022-11-04,2.327823515074021
2022-11-11,2.3123047889477535
2022-11-18,2.3243907301044042
2022-11-25,2.361713772921909
2022-12-02,2.3266896394929475
2022-12-09,2.3179577816006067
2022-12-16,2.313196195233282
2022-12-23,2.2882954375303624
2022-12-30,2.3724894616665138
2023-01-06,2.390400388716633
2023-01-13,2.446291974902554
2023-01-20,2.463597124895583
2023-01-27,2.4311112075355394
2023-02-03,2.431958820678117
2023-02-10,2.431575321332766
2023-02-17,2.424526702363665
2023-02-24,2.421434997968166
2023-03-03,2.434590923088495
2023-03-10,2.413790375764327
2023-03-17,2.4023153676452416
2023-03-24,2.4149013372824095
2023-03-31,2.3773512897458584
2023-04-07,2.327818065687879
2023-04-14,2.303404221506591
2023-04-21,2.32904694096078
2023-04-28,2.297252579548588
2023-05-05,2.370339090679608
2023-05-12,2.413468128932101
2023-05-19,2.3663494116360857
2023-05-26,2.4518589700950546
2023-06-02,2.440200721175003
2023-06-09,2.4397304765505154
2023-06-16,2.4425269626031674
2023-06-23,2.421125000453081
2023-06-30,2.4582393595890295
2023-07-07,2.56328937830553
2023-07-14,2.595054917361666
2023-07-21,2.649734330928033
2023-07-28,2.6461428762129566
2023-08-04,2.559036280832906
2023-08-11,2.462921216268922
2023-08-18,2.5820256335253027
2023-08-25,2.6403502202425324
2023-09-01,2.66091310378515
2023-09-08,2.72500449912583
2023-09-15,2.6320908289388756
2023-09-22,2.5654404686018593
2023-09-29,2.5893501074805427
2023-10-06,2.641719686608758
2023-10-13,2.5176565234575956
2023-10-20,2.3863145893622977
2023-10-27,2.370999266626459
2023-11-03,2.4455643339961974
2023-11-10,2.448218584366638
2023-11-17,2.4527036395940844
2023-11-24,2.463737403598417
2023-12-01,2.516294600324155
2023-12-08,2.502078768889089
2023-12-15,2.4857968445015843
2023-12-22,2.556700456881158
2023-12-29,2.589230171203384
2024-01-05,2.5736977718328347
2024-01-12,2.59997516281424
2024-01-19,2.611290658424772
2024-01-26,2.6662045236054746
2024-02-02,2.8368667003382626
2024-02-09,2.830389224912711
2024-02-16,2.7953256785861074
2024-02-23,2.8661453293569332
2024-03-01,2.808487150913437
2024-03-08,2.8665637182163852
2024-03-15,2.9605267857325037
2024-03-22,2.965973960073492
2024-03-29,2.827518122790993
2024-04-05,2.9369873789765335
2024-04-12,2.682218296317466
2024-04-19,2.7611238197217722
2024-04-26,2.790564176450219
2024-05-03,2.8199879831233257
2024-05-10,2.8904073015833043
2024-05-17,2.8398247724498007
2024-05-24,2.8705753099049316
2024-05-31,2.9282411301600955
2024-06-07,2.8975468728321
2024-06-14,2.9314336018587297
2024-06-21,2.8185089827386425
2024-06-28,2.8830089054883303
2024-07-05,2.866073320824024
2024-07-12,2.785904848405207
2024-07-19,2.7438480931384563
2024-07-26,2.742101085346044
2024-08-02,2.70624336027045
2024-08-09,2.779680411337333
2024-08-16,2.762833755620632
2024-08-23,2.7620221643973903
2024-08-30,2.6843645176041377
2024-09-06,2.651744336080725
2024-09-13,2.6851140185925977
2024-09-20,2.6952083080835973
2024-09-27,2.671565432978084
2024-10-04,2.683059341918899
2024-10-11,2.631815544838278
2024-10-18,2.5780873460274085
2024-10-25,2.5890555565590025
2024-11-01,2.587299413375575
2024-11-08,2.469306990418881
2024-11-15,2.4713492463492273
2024-11-22,2.5772189785877617
2024-11-29,2.635142297089768
2024-12-06,2.6517205936126693
2024-12-13,2.6136818456652904
2024-12-20,2.694983246613142
2024-12-27,2.6311707207844037
