,net_return
2018-09-28,-0.011200865153269183
2018-10-05,-0.019464263547952387
2018-10-12,-0.004835474724927064
2018-10-19,-0.03295894339584923
2018-10-26,0.014459773280027401
2018-11-02,-0.0027016614251070266
2018-11-09,-0.00046923341585560077
2018-11-16,0.0025872347332703636
2018-11-23,0.0035422758696106687
2018-11-30,-0.0010317083313695994
2018-12-07,0.003677944943742157
2018-12-14,-0.018405098755474233
2018-12-21,0.012297053639253923
2018-12-28,-0.02325019487211966
2019-01-04,-0.0017235017318645784
2019-01-11,0.0019244538846950826
2019-01-18,-0.008732893958883704
2019-01-25,0.01079601031050085
2019-02-01,0.0
2019-02-08,0.0
2019-02-22,-0.0039026190631641575
2019-03-01,-0.0032107081527438745
2019-03-08,0.009047180886144073
2019-03-15,-0.010474419343145216
2019-03-22,-0.009444204975597576
2019-03-29,-0.0029372021043762827
2019-04-05,-0.010364230464573009
2019-04-12,-0.018820381166397244
2019-04-19,0.013782434406562547
2019-04-26,0.003402977751568423
2019-05-03,-0.013119734826952249
2019-05-10,0.01008615858183062
2019-05-17,-0.0035387763139271486
2019-05-24,-0.009856750997356405
2019-05-31,0.005852791964990906
2019-06-07,-0.009550140175881133
2019-06-14,0.0038676277710623904
2019-06-21,0.0035056956056246378
2019-06-28,0.016716061524865773
2019-07-05,0.0034491127902781717
2019-07-12,0.030224085076112878
2019-07-19,0.002360021326511823
2019-07-26,-0.0031985713257044303
2019-08-02,0.008963573129609465
2019-08-09,0.009262698022905691
2019-08-23,-0.010685316521852267
2019-08-30,-0.008724794662393617
2019-09-06,0.045504277689220156
2019-09-13,0.015306797016400859
2019-09-20,0.007166376350714648
2019-09-27,-0.019722519015875163
2019-10-04,0.0028201099386180625
2019-10-11,-0.0026966578938185286
2019-10-18,0.023848642310629983
2019-10-25,-0.002767989047907854
2019-11-01,0.011349380322611992
2019-11-08,-0.021535020715012038
2019-11-15,-0.03947578199631211
2019-11-22,-0.0027894318387918977
2019-11-29,-0.007780570537141518
2019-12-06,0.023749219766330838
2019-12-13,-0.009404984660154195
2019-12-20,0.02680985883078408
2019-12-27,0.01012701678196471
2020-01-03,0.021662077653305335
2020-01-10,0.024238309599812057
2020-01-17,0.012575094770268072
2020-01-24,-0.03235255910837444
2020-01-31,0.00861741087285392
2020-02-07,0.008341316612196992
2020-02-14,0.0008258841596185341
2020-02-21,-0.027695401994137267
2020-02-28,-0.0007528127734925083
2020-03-06,-0.14038679313381106
2020-03-13,-0.027660028638026225
2020-03-20,-0.02520637501934717
2020-03-27,-0.0066903237146551265
2020-04-03,0.005348796986676355
2020-04-10,0.008446266729385329
2020-04-17,-0.004102459374320825
2020-04-24,-0.00257806206392372
2020-05-01,0.02898447647864789
2020-05-08,0.0027417310699315908
2020-05-15,0.039906998523929774
2020-05-22,-0.0026991422500500166
2020-05-29,0.01596949919456475
2020-06-05,-0.03732566498473454
2020-06-12,-0.004086268098499658
2020-06-19,-0.013683609080405395
2020-06-26,0.0015738402656479
2020-07-03,0.013549968553168163
2020-07-10,-0.003599922759396567
2020-07-17,-0.012158663661995545
2020-07-24,0.0002624218974263514
2020-07-31,0.005468831279472112
2020-08-07,-0.0054172506960405665
2020-08-14,-2.906490131551493e-05
2020-08-21,0.008250299732125098
2020-08-28,0.009808308400155522
2020-09-04,-0.004243242845458901
2020-09-11,0.030953419337484866
2020-09-18,0.00793817726371967
2020-09-25,0.030316189664342418
2020-10-02,0.033479879239903844
2020-10-09,0.013703312714683493
2020-10-16,0.04715551142654795
2020-10-23,-0.04564109930021101
2020-10-30,0.010324210585627103
2020-11-06,0.029702250375866508
2020-11-13,0.025164941761478127
2020-11-20,0.027575713436132594
2020-11-27,0.015133606529342106
2020-12-04,0.031973545956637865
2020-12-11,0.021533566496100654
2020-12-18,0.04050139468451344
2020-12-25,0.027199064727785136
2021-01-01,0.04307946090318508
2021-01-08,0.05586399789695996
2021-01-15,-0.031881480048045516
2021-01-22,-0.04135798785949147
2021-01-29,0.029899783999757817
2021-02-05,0.0030217595901001603
2021-02-12,0.012590915118814354
2021-02-19,-0.0031684853024806048
2021-02-26,0.00047406088601100577
2021-03-05,0.016650719366739935
2021-03-12,0.01072180779436882
2021-03-19,-0.03522608714016275
2021-03-26,0.0685560197607151
2021-04-02,0.023306844382491518
2021-04-09,0.017917259075267068
2021-04-16,0.025508864827279862
2021-04-23,0.02132294624572347
2021-04-30,0.016429224896371577
2021-05-07,0.02228566747253724
2021-05-14,0.03519850591307915
2021-05-21,0.026199464286233817
2021-05-28,0.019740970917339083
2021-06-04,-0.00037548307190039603
2021-06-11,-0.002603276855809111
2021-06-18,0.02389607486363411
2021-06-25,0.02610902695309006
2021-07-02,-0.04824142974614021
2021-07-09,-0.02228587510481131
2021-07-16,-0.012931218059045207
2021-07-23,0.01630991042438481
2021-07-30,0.008325765650656382
2021-08-06,0.0005614444180972484
2021-08-13,-0.014354549847817873
2021-08-20,-0.018562189123618858
2021-08-27,0.0032036191430177587
2021-09-03,0.005965788045582696
2021-09-10,0.0051892713665731
2021-09-17,-0.01057839930172679
2021-09-24,-0.010574173989907561
2021-10-01,0.03395797974576374
2021-10-08,0.010557575609419086
2021-10-15,-0.0008031952422303178
2021-10-22,0.03507931862006924
2021-10-29,-0.002986524843919742
2021-11-05,0.011343507961437937
2021-11-12,-0.010671018077750453
2021-11-19,0.0397023443743449
2021-11-26,-0.035016558842620366
2021-12-03,0.029355191243379014
2021-12-10,0.004081741673873029
2021-12-17,0.005151072979695139
2021-12-24,0.016203654439642442
2021-12-31,0.009426572125358508
2022-01-07,-0.04675753697299886
2022-01-14,-0.04189865109519332
2022-01-21,0.015035723899236152
2022-01-28,0.0
2022-02-04,0.0
2022-02-18,-0.00032381419950032475
2022-02-25,-0.01867179659514072
2022-03-04,-0.048643023129484264
2022-03-11,0.00876308439354283
2022-03-18,0.013954627718999588
2022-03-25,0.0015173320189638471
2022-04-01,-0.026957654981517438
2022-04-08,-0.04621156586969947
2022-04-15,-0.04513471155911847
2022-04-22,-0.04047832682636522
2022-04-29,-0.006888526107010561
2022-05-06,-0.0544648698165157
2022-05-13,0.014445498699480553
2022-05-20,0.012557743240633313
2022-05-27,0.005439847624387521
2022-06-03,-0.006148707290100668
2022-06-10,0.01679043762951697
2022-06-17,-0.01749245500331051
2022-06-24,0.003219705765564011
2022-07-01,-0.0199533621497962
2022-07-08,-0.0076627879007718025
2022-07-15,0.022284365483081332
2022-07-22,0.017366645719210663
2022-07-29,0.020085799396997634
2022-08-05,-1.6046285817579594e-05
2022-08-19,0.0011737123136927792
2022-08-26,-0.0013446639812480417
2022-09-02,-0.0011893807649759583
2022-09-09,-0.013396017454933904
2022-09-16,-0.005749668364626643
2022-09-23,-0.030945291960731224
2022-09-30,-0.05694759312002889
2022-10-07,0.006521150804714628
2022-10-14,0.001759719033428713
2022-10-21,-0.003526013375510531
2022-10-28,-0.011220734868684317
2022-11-04,-0.004863815732016461
2022-11-11,-0.004255868363036635
2022-11-18,0.005194898282121351
2022-11-25,0.02042117017238627
2022-12-02,-0.014123157205475512
2022-12-09,-0.004710945330326576
2022-12-16,-0.0024995284366781364
2022-12-23,-0.011327984854208726
2022-12-30,0.036727916831972456
2023-01-06,0.0070315912086829895
2023-01-13,0.0301229654107587
2023-01-20,0.004123325183844699
2023-01-27,-0.020409524968312158
2023-02-03,-0.005998535808771354
2023-02-10,0.006371306377765003
2023-02-17,-0.010861854620224917
2023-02-24,-0.0010063099831157775
2023-03-03,0.00939983582624069
2023-03-10,-0.009511650385254294
2023-03-17,-0.0030572759853626603
2023-03-24,0.00705567518289742
2023-03-31,-0.007670455291732189
2023-04-07,-0.020191519022609256
2023-04-14,-0.013233933269145452
2023-04-21,0.009779530953045956
2023-04-28,-0.014948913668124397
2023-05-05,0.02826186669080557
2023-05-12,0.002413444315073733
2023-05-19,-0.008814940250768927
2023-05-26,0.040739607049976145
2023-06-02,0.0045883144944088745
2023-06-09,0.0002490703006252147
2023-06-16,0.013085616540052844
2023-06-23,-0.01000196731846787
2023-06-30,0.028298409759287983
2023-07-07,0.019115021263899794
2023-07-14,0.02061945264141083
2023-07-21,0.014456170026405904
2023-07-28,-0.004842715305722211
2023-08-04,-0.018452916868169852
2023-08-11,-0.03721280556406192
2023-08-18,0.02016850222521591
2023-08-25,0.027853274708784567
2023-09-01,0.008995892165957045
2023-09-08,0.009440864828089219
2023-09-15,-0.028356791690855088
2023-09-22,-0.028528138112346908
2023-09-29,-0.0033435426543414765
2023-10-06,0.020404351217413005
2023-10-13,-0.04892338225755149
2023-10-20,-0.05043043332614828
2023-10-27,-0.004737178806083585
2023-11-03,0.02993893969046648
2023-11-10,0.0010861311934847726
2023-11-17,0.00021676994646784118
2023-11-24,0.006106610089963428
2023-12-01,0.020091724127287616
2023-12-08,-0.0068960405339873465
2023-12-15,0.001296362289746578
2023-12-22,0.02935310607860016
2023-12-29,0.019509802528250374
2024-01-05,-0.0072012704038758625
2024-01-12,0.013262390215432865
2024-01-19,0.003056880006755831
2024-01-26,0.007205902978930332
2024-02-02,0.05841218572636231
2024-02-09,-5.693608952768588e-05
2024-02-16,-0.00396993941803664
2024-02-23,0.03310960979099327
2024-03-01,-0.02077229334271914
2024-03-08,0.03117736714853671
2024-03-15,0.026244523498599254
2024-03-22,0.0042984594282946716
2024-03-29,-0.0452611316154425
2024-04-05,0.03828255724336758
2024-04-12,-0.08564311841701018
2024-04-19,0.025355288878271112
2024-04-26,0.0077194036108092405
2024-05-03,0.012935099088782483
2024-05-10,0.0221887004369375
2024-05-17,-0.0010479361351812078
2024-05-24,0.006521462044248884
2024-05-31,0.016656649589432557
2024-06-07,0.004220622201177974
2024-06-14,0.013244502039558442
2024-06-21,-0.030533092847425506
2024-06-28,0.033099315819921225
2024-07-05,0.0033429462528372887
2024-07-12,-0.030165448165859803
2024-07-19,-0.016623197214424092
2024-07-26,-0.0002027137936794405
2024-08-02,0.0025313106821294317
2024-08-09,0.03034275721185096
2024-08-16,0.004721397717434643
2024-08-23,0.0010529020946745834
2024-08-30,-0.025207660384264474
2024-09-06,-0.012534395177622523
2024-09-13,0.01574553606098598
2024-09-20,0.004022560209743825
2024-09-27,-0.014654303752642274
2024-10-04,0.0013024690612652512
2024-10-11,-0.0062794482565680446
2024-10-18,-0.028664733476510662
2024-10-25,0.0033764377282752616
2024-11-01,-0.0065986055779709875
2024-11-08,-0.044068972918202866
2024-11-15,0.0030325718974914583
2024-11-22,0.028594612080337995
2024-11-29,0.02049562766285694
2024-12-06,0.005586982043698914
2024-12-13,-0.012302651433492535
2024-12-20,0.037224084530889705
2024-12-27,-0.020447142663344516
