,equal,signal,vol_adjusted,mean_variance,benchmark
2019-07-12,1.0349743093397508,1.0645826127726223,1.1159877005260626,1.157937945104534,1.022878791714157
2019-07-19,1.0331747002865725,1.065479169490601,1.1174359517955805,1.1641253488108259,1.0285261556435659
2019-07-26,1.0288135503321787,1.0652127193342398,1.1182970469896067,1.1689708529145648,1.0257444757094387
2019-08-02,1.026949919339828,1.06375422541016,1.1242909007503692,1.20428109777319,1.0243470036716875
2019-08-09,1.0382806231309492,1.0740030237674651,1.137373849575089,1.2114620221705374,1.02858568092826
2019-08-16,1.047519762329324,1.0743654411332884,1.1400503806488793,1.2005858883492033,1.038368425176219
2019-08-23,1.042945611445838,1.0649368336171445,1.1311373498192214,1.1898405447313434,1.0369811594111205
2019-08-30,1.0336834659320948,1.0542066783553612,1.1207938985152912,1.1762263123684404,1.0475410490181585
2019-09-06,1.0588524214363373,1.0842075487101204,1.1534548069600261,1.2147308800090237,1.0489633722347478
2019-09-13,1.0801263427005672,1.1048137048383726,1.1764012038058864,1.2327863075606882,1.055337896441441
2019-09-20,1.0897194378482464,1.1131063808946915,1.1856191283064945,1.2367542144214645,1.0588071202956206
2019-09-27,1.0760748596341625,1.0978005795904995,1.169616638127963,1.2148494431759602,1.0727387929310894
2019-10-04,1.0778301291971195,1.098476432002486,1.1706507427649615,1.217779021991396,1.0602002875591676
2019-10-11,1.0884418634149189,1.1078356008013905,1.1803909407805302,1.2289655833837407,1.0650731713496562
2019-10-18,1.088793642274998,1.0990246807901285,1.1758085991634308,1.2196698827856298,1.0657697528874912
2019-10-25,1.0857728894999872,1.0929297124830144,1.1699982081872693,1.2144330516473452,1.0692413156004799
2019-11-01,1.0937148241779033,1.0991425232961984,1.1759686942850782,1.2205043620582703,1.0775839006376746
2019-11-08,1.0810748894099496,1.0854312328843527,1.1610293136892944,1.205215390733934,1.0755287501596626
2019-11-15,1.0338815162135178,1.0336938094718784,1.1060256778672048,1.1351050918989511,1.0741364799329187
2019-11-22,1.0316703773979186,1.0299150483509418,1.1019927566444605,1.1353211047424279,1.0648272971068333
2019-11-29,1.024897282369128,1.0243974369013416,1.0936476750368027,1.1344639090849402,1.0655497036856032
2019-12-06,1.0223358100054079,1.0284512945880877,1.1003045393084532,1.1422209811576653,1.0677332071767622
2019-12-13,1.0120122199157868,1.0110980870006565,1.0844792332715936,1.1217537411059084,1.0728072957376837
2019-12-20,1.0346828084744206,1.035984682021492,1.109705412590559,1.1465445798281957,1.0773085850904291
2019-12-27,1.0440427541564492,1.0443742660862199,1.1180557476007138,1.1560930894064714,1.0854812709083566
2020-01-03,1.0575018797534232,1.075688388381007,1.1510572533950807,1.2016816096225411,1.0796058648411935
2020-01-10,1.0798757138492048,1.1070220561995419,1.185177283544813,1.2423793670993182,1.088479337702902
2020-01-17,1.1051462489327886,1.1365184134300483,1.2179867382920209,1.2733856220280377,1.092877234016853
2020-01-24,1.075100063432377,1.1040151260863402,1.183119774029696,1.2370815713476344,1.044458622383195
2020-01-31,1.0909103706623728,1.1280466222948937,1.209281983015205,1.2717770598341835,1.0122664045700147
2020-02-07,1.1037806575655567,1.1378039984279156,1.220411967644617,1.2839026600024839,1.0157934652131158
2020-02-14,1.1014785705836538,1.1453849241818328,1.2271919251124437,1.3029368947897686,0.9984945301788325
2020-02-21,1.0750786996782047,1.116548483046039,1.1991781852429113,1.2663926422129388,1.000574727116705
2020-02-28,1.0940592923483012,1.1438432387535036,1.2219670559010523,1.284660441280114,0.9821505465890604
2020-03-06,0.949970700171337,0.9819768987083122,1.0534010649877374,1.1085580226062695,0.9722938385946183
2020-03-13,0.9379401718545888,0.9667144544180646,1.0357859273157732,1.0896653375165186,0.9887733951809676
2020-03-20,0.9240188505675402,0.9594950073466431,1.031568152205981,1.0900742186440229,0.9967545257250292
2020-03-27,0.9283303335639844,0.9637975545821139,1.0347539126245018,1.0930019372422033,0.9939598868678563
2020-04-03,0.942959745669331,0.9777701643174216,1.0454580351913663,1.1052842814701895,1.0255597676642332
2020-04-10,0.9499825912098291,0.9822671973588024,1.050112544626425,1.1080192858514497,1.0097549082310515
2020-04-17,0.9435063818610819,0.9740046350027424,1.041560099368512,1.0996300775335999,1.0351044038351782
2020-04-24,0.9359023411526388,0.9608565986985094,1.0277596517623986,1.0814855523973679,1.043766365373548
2020-05-01,0.9514022467637121,0.978753757079533,1.0464933648427555,1.1093369691980144,1.0490114224859781
2020-05-08,0.9524072235953998,0.9772320751219781,1.0443010002080013,1.1065522581735532,1.0787404911394267
2020-05-15,0.9708844671445318,1.002165745939153,1.0719773366993322,1.1498765025578574,1.0770744826589027
2020-05-22,0.9796944415038115,1.003391952343908,1.0725107038982664,1.1466861955817522,1.0550612815534655
2020-05-29,1.00366258242899,1.028574531581667,1.1002442833636503,1.1667773794331167,1.0582036829877275
2020-06-05,0.9744574597502149,0.9953330990697528,1.0692272767245572,1.1327803599215038,1.0620657402249092
2020-06-12,0.9730995700553853,0.9946485660497076,1.0693339317575097,1.131507971214326,1.05428503883132
2020-06-19,0.9595592239553977,0.9773810129846375,1.051528222395533,1.108611675225351,1.0661309381440316
2020-06-26,0.9530166756529166,0.9741822253762431,1.0489633319400982,1.1037765146787495,1.0669301367483373
2020-07-03,0.9643630732188723,0.9852363913540971,1.0585693586512928,1.115707381654752,1.0758347130034447
2020-07-10,0.9655892787149855,0.9843962520190757,1.0531351597308365,1.1062860520431108,1.0750494321910335
2020-07-17,0.9412878505722392,0.9643131066758696,1.0432164020098376,1.0984964978062284,1.0750494321910335
2020-07-24,0.9150051689778805,0.9260393481776907,1.012216754389385,1.0476675300417364,1.0523827272954396
2020-07-31,0.936671854130485,0.950527187828289,1.0356624609459286,1.0745857656807791,1.0473150737129575
2020-08-07,0.9379771119678577,0.9503333288421252,1.0333824840681125,1.0708655177013813,1.028613018825226
2020-08-14,0.9402676242959241,0.9541795842222456,1.0370497236924716,1.0750543300536595,1.0270685548329959
2020-08-21,0.9555464642000275,0.9700080707615207,1.0539169702882152,1.0934398579223015,1.0317194313077114
2020-08-28,0.9709129511995546,0.9916787047586797,1.0754843782817962,1.1130158176345244,1.0392228453535857
2020-09-04,0.9536719113766884,0.9725403511126574,1.0545697876557223,1.090653234415506,1.0370148648039677
2020-09-11,0.9661092706160457,0.982082062883243,1.065381788865851,1.1049683053524102,1.040014184731094
2020-09-18,0.9837414940225293,1.0246543418834364,1.1038179611394525,1.154072377653778,1.0548715302272524
2020-09-25,0.9951795297128249,1.0468867665065698,1.120288875198896,1.1696074497581195,1.0548715302272524
2020-10-02,1.0126873919251673,1.0605648535865042,1.1387488820925546,1.1882536892882674,1.05124654215087
2020-10-09,1.028111017434025,1.063368240453886,1.1410979072001224,1.198720492975193,1.0534066377854268
2020-10-16,1.0562037804559656,1.105022624066183,1.1814494065852017,1.256552955375317,1.0555036649343028
2020-10-23,1.0111125298783306,1.0583893679797278,1.1296324706902772,1.190081081134712,1.067117621118046
2020-10-30,1.0195612835929497,1.0810322025690509,1.1487815275774071,1.222786546766515,1.0750542633305535
2020-11-06,1.0454989662374246,1.0951737806412505,1.1675856663773496,1.2340708157085016,1.0750542633305535
2020-11-13,1.0592276268746892,1.0695773557893147,1.1508765769800815,1.1899027666738105,1.0952856543990712
2020-11-20,1.0846515170766744,1.0924229856654886,1.1771599248597426,1.2115382878305923,1.1042861054149926
2020-11-27,1.096825255224123,1.1084248922798898,1.1922340581473279,1.231388163141079,1.107012737774042
2020-12-04,1.1324718122221882,1.128378841706715,1.2163130336011587,1.2348577934641554,1.1036883751981441
2020-12-11,1.2001148394463688,1.1851810366374393,1.2768858651571973,1.2653871648066843,1.1168903892555384
2020-12-18,1.2287639102115042,1.2392793938613658,1.3310622741065918,1.37191546186662,1.1488948507020422
2020-12-25,1.259874093309006,1.2897610807840665,1.3814049597985125,1.4485774236160351,1.1685901909997916
2021-01-01,1.3405974174526762,1.360484762473426,1.4604738152168322,1.5033842228903014,1.1863859807104482
2021-01-08,1.3888625738205125,1.431446443606017,1.531760705181428,1.613459971063957,1.2013877001714863
2021-01-15,1.3449323416944974,1.3770020050618188,1.4756886972430765,1.540109310282024,1.2148864383756603
2021-01-22,1.2646069012462204,1.2961717077155221,1.3905342032724866,1.4647997172081229,1.2205517119224898
2021-01-29,1.2926889296823103,1.3202286813343367,1.4172068649607972,1.4793208126346526,1.2512978886141517
2021-02-05,1.2906186287305834,1.3167438788940204,1.4147653272384377,1.4775790863687848,1.30068244528479
2021-02-12,1.3043099190158043,1.3297884199661283,1.4289375304451988,1.4891457060891202,1.3622532119254902
2021-02-19,1.3004250812886977,1.3235946260992482,1.4221064418586253,1.482055956586268,1.3684578065142194
2021-02-26,1.2956946120981887,1.3212538065128316,1.417021617263787,1.47598875464532,1.367069918272319
2021-03-05,1.3043644249457238,1.336732843321839,1.4283869757312955,1.5075877387063956,1.3425850839152025
2021-03-12,1.3132707862959172,1.3447298875923805,1.437560707710147,1.5192044368952424,1.337214743579542
2021-03-19,1.2626468011431058,1.2920694461147482,1.3821863451144338,1.4631713971188254,1.3319397347291295
2021-03-26,1.3457067068598612,1.3694156737998138,1.4643180046395778,1.5496693572305231,1.3353375401748668
2021-04-02,1.3648089321450345,1.3992283390274398,1.4989343529829924,1.5889672077587902,1.3508948707400108
2021-04-09,1.3718530035210388,1.4192878422613298,1.545768902599215,1.6715185981231726,1.3573584825617335
2021-04-16,1.3874345917520905,1.4247153069990426,1.5567379424168923,1.671900426864488,1.3517002026436902
2021-04-23,1.4153225130056961,1.4720714016853549,1.5975768012303215,1.7286943484101918,1.3710191082600822
2021-04-30,1.423673799815322,1.4850487665063405,1.6089618974414024,1.7460222163388883,1.394471584915479
2021-05-07,1.4502856788426997,1.4999374315801812,1.6225490684852193,1.7503132028767014,1.394471584915479
2021-05-14,1.4877713290246293,1.5338634351060683,1.6634853219929788,1.7898207738873873,1.394471584915479
2021-05-21,1.5355502604202256,1.5750641009288942,1.7097559908848323,1.8087319465944196,1.40034551745514
2021-05-28,1.5702484394658671,1.6048026422060233,1.743469941468,1.8319973988718639,1.4072437712357073
2021-06-04,1.5527591939809522,1.5840422766521827,1.7195816299991755,1.792693292654429,1.406129563974238
2021-06-11,1.543817880607295,1.5817349990874103,1.7161702258807865,1.7951043156702544,1.4336782248194475
2021-06-18,1.5636162809457235,1.6154381912030642,1.7479403007502112,1.847758765203907,1.4412025756158353
2021-06-25,1.5963820540869162,1.6659291216046241,1.7939231639754833,1.9116227347737387,1.462039239359679
2021-07-02,1.4951648088462532,1.546068569001924,1.6864895742959602,1.7896612397670544,1.4795453098193738
2021-07-09,1.470390848749427,1.5242064170833247,1.6554279151856464,1.7603958837125795,1.490656519655962
2021-07-16,1.4499237752678862,1.5008333175080828,1.6283194610208414,1.7286311248995014,1.506024112642106
2021-07-23,1.4732697625977862,1.5298230562226187,1.6581105219528318,1.7525265088788466,1.4947289317972903
2021-07-30,1.4928108126421518,1.5490979564331235,1.679946914766483,1.7779352458549793,1.5289119219215528
2021-08-06,1.4912971375226127,1.5439283284001284,1.6748958458956198,1.7725697127674238,1.5400357758401415
2021-08-13,1.4805558331097608,1.533801001316058,1.6554888559654959,1.7395526973483826,1.5394155439529729
2021-08-20,1.4791969310653954,1.533069954031353,1.6517948004611636,1.7298813868004552,1.4834032230814334
2021-08-27,1.488786740696782,1.549411607488281,1.6647383019972943,1.7310669904900264,1.471654719022014
2021-09-03,1.5062816271486767,1.556055933450697,1.6764387040009145,1.7589663883319042,1.4686014934638771
2021-09-10,1.4943434047371749,1.5203927846358096,1.6350017824863332,1.7114341668829143,1.4813035656890587
2021-09-17,1.5013570008722725,1.50806532950222,1.6288551343949118,1.705422174929162,1.4910170316935771
2021-09-24,1.494542291049698,1.497229822129992,1.6152452686818979,1.68949382869693,1.4766110700347022
2021-10-01,1.5329906321268103,1.523425286307161,1.6462841881566213,1.711346789303693,1.4778140118432843
2021-10-08,1.5505487093865276,1.5464446218670493,1.6701167338778675,1.7430421349925735,1.4958361339389339
2021-10-15,1.5371165473492907,1.535794666880136,1.6595931709414815,1.7301604032060702,1.504146334683039
2021-10-22,1.5848031893121024,1.6004964543183995,1.7240984979052494,1.8203648445646845,1.5071014355370331
2021-10-29,1.5762910045793972,1.586106996326746,1.7060720498347062,1.799717938815475,1.4943146127133484
2021-11-05,1.5689097012587438,1.576221820078703,1.6990986241853168,1.7977046939776824,1.512374555401112
2021-11-12,1.5310870659965794,1.546119597802293,1.6716926081426837,1.7887531762997464,1.5241485885299646
2021-11-19,1.5650347400431384,1.5581080360132769,1.681814415681809,1.7807949404558394,1.530149173524177
2021-11-26,1.4981059994841113,1.5030741892815735,1.622283477510554,1.7322003327698954,1.5383255431536955
2021-12-03,1.5580195583239533,1.5432627985873097,1.6618438013259018,1.7511433490505979,1.498369035539314
2021-12-10,1.5579938856459326,1.535395867715253,1.6522669570044877,1.7336722504617694,1.489640672225493
2021-12-17,1.5541460434661187,1.5266642028340975,1.6412072906849333,1.7261359549279536,1.4984551140729812
2021-12-24,1.5713912419210223,1.5497630618325722,1.6640693662459882,1.753569723560303,1.5020172102237095
2021-12-31,1.6178412731110146,1.6566054739148908,1.7684188103034162,1.8858876728817893,1.5155118960968128
2022-01-07,1.6033584629806497,1.5895105131366365,1.7118745506825286,1.7571663066128953,1.5172727542255078
2022-01-14,1.5904833300964825,1.5489774054672136,1.671631179667411,1.6966597167547317,1.5078669564465041
2022-01-21,1.6246285536850558,1.5759858648853062,1.7008217747896297,1.7121146760226755,1.5175366443435558
2022-01-28,1.6246285536850558,1.5759858648853062,1.7008217747896297,1.7121146760226755,1.5270286640110684
2022-02-04,1.6246285536850558,1.5759858648853062,1.7008217747896297,1.7121146760226755,
2022-02-18,1.6296464997680322,1.5858330467595976,1.7093110537810072,1.7355709054563753,1.5100485996824868
2022-02-25,1.6260217234252095,1.5588754594337288,1.6777754207464934,1.691534844114208,1.5159936729095833
2022-03-04,1.5412582758433797,1.4882243376015403,1.6079649875958624,1.6391936521648016,1.5171743533401982
2022-03-18,1.567042609867465,1.4986300564444752,1.617371794810681,1.631398367560596,1.5160120167959081
2022-03-25,1.6009373314011788,1.5723894747525946,1.7296482645166815,1.7808722645144768,1.517820381030655
2022-04-01,1.576165345497527,1.5699889894788432,1.7257702268171402,1.7720855012761432,1.5526162632835314
2022-04-08,1.5855564160934668,1.6187721873309968,1.77870148297005,1.8471979770564901,1.559848947739821
2022-04-15,1.532240618404522,1.563630441033945,1.7182712972595788,1.7834711009677389,1.55862649558642
2022-04-22,1.4777876408128454,1.5033012232279739,1.6536749415920735,1.7206423182142663,1.5467761940993687
2022-04-29,1.4691326574820098,1.494986860703518,1.6437037524106373,1.7093354736523676,1.5513083972633268
2022-05-06,1.3941775510278511,1.4221751330233723,1.5663686439932145,1.6460208483553636,1.5144195351627974
2022-05-13,1.4072010295484816,1.431388090077067,1.5741787765704969,1.651373100993725,1.5165356313926475
2022-05-20,1.4182012117519593,1.4396105172463267,1.5828980960182124,1.657580171886598,1.5165356313926475
2022-05-27,1.4264994996833171,1.4469487978928344,1.5910209668939919,1.6639156853778065,1.5483462283119642
2022-06-03,1.4247254430550464,1.4410114062844874,1.5814819223208643,1.6477641742379419,1.5344597150535613
2022-06-10,1.3873462166947153,1.443586834663734,1.5827637160870935,1.663769818386993,1.5310422101202572
2022-06-17,1.3523455794442065,1.4044927540394279,1.5418926023802508,1.6110129010238312,1.4960869085193382
2022-06-24,1.3535487092550496,1.4080057953890208,1.545954175959001,1.6116180400129148,1.4989709314755202
2022-07-01,1.334820191546015,1.3832640879854972,1.5263591979278317,1.5930132905382883,1.495460460910004
2022-07-08,1.3365492317970158,1.3830048095160765,1.522195874463841,1.580615751495341,1.5091869095850232
2022-07-15,1.3530464865388636,1.3926304065953665,1.535416418666337,1.5944345988057798,1.5048103404900448
2022-07-22,1.3727438846781888,1.41946432334315,1.5637832455008653,1.62196623139001,1.5120484854659468
2022-07-29,1.4332327956944981,1.4691412921492315,1.6184243349533696,1.6257827825777007,1.5142168150340145
2022-08-05,1.4359488041507171,1.46858516944824,1.6172711711724306,1.6203763890517577,1.505061085454739
2022-08-12,1.4343268823287099,1.478988434216815,1.6392259580523592,1.6636449005257734,1.5001993283720518
2022-08-19,1.4353143286983792,1.4647534936785689,1.6239094205225162,1.641604028951443,1.4919865583262193
2022-08-26,1.4250004177071933,1.4482824908874021,1.6115840480980554,1.6306554228007215,1.4866100301881071
2022-09-02,1.3843567888920683,1.3987594026419945,1.5665799997406264,1.5847008871722936,1.4906644211795292
2022-09-09,1.3491089637519915,1.374567300871797,1.5392195930084722,1.5717523082319758,1.4941326957751075
2022-09-16,1.3063131545206448,1.3381116070419663,1.504900067273531,1.5454265830166023,1.4690094930437188
2022-09-23,1.2192409414129377,1.2532629547893188,1.4205142733331144,1.4714788508911816,1.4690094930437188
2022-09-30,1.1266779322117715,1.1640117211204388,1.3400154225938437,1.4048236864072916,1.4704858844940143
2022-10-07,1.1338243770191894,1.164548077819991,1.336383052798154,1.396765166227535,1.3872211923164688
2022-10-14,1.127746138315559,1.1590889439847996,1.331677238782112,1.393885151797811,1.4107334159150529
2022-10-21,1.1328463111840346,1.1591646790873071,1.3274477260389637,1.3879682021476665,1.3453925266734514
2022-10-28,1.1181493667080626,1.145261845277609,1.308466662178449,1.3752055827554888,1.3578067599068857
2022-11-04,1.126065495551229,1.1503189236361764,1.3142646084655891,1.3779864250221274,1.319613573204568
2022-11-11,1.1288416514454456,1.1529915891948108,1.3154204440909087,1.3815957379330635,1.2857773277377842
2022-11-18,1.1315599406352395,1.1562043583981745,1.319139110339121,1.3830958266030582,1.296680345659243
2022-11-25,1.1729391039084156,1.1990372651289487,1.3702213353309727,1.4357169112922212,1.3282474701790372
2022-12-02,1.1603530916973326,1.1869264135820217,1.3527760630431946,1.4134420063945317,1.3576010054316126
2022-12-09,1.1445664121312604,1.1700403810463762,1.329700287514669,1.370770219656266,1.3636014518644592
2022-12-16,1.116413600781364,1.1361868483370385,1.2953762274537572,1.34024747649485,1.3546598029997743
2022-12-23,1.098237029184802,1.1181213399571526,1.2748925514532221,1.3159309855753147,1.3546598029997743
2022-12-30,1.1306198208636702,1.1523999315030022,1.3125706887993656,1.356647635487577,1.36252201891968
2023-01-06,1.1419060884520709,1.1664230116996146,1.32416394911227,1.368507198974009,1.3557357996776895
2023-01-13,1.1848921200109206,1.2071698620264546,1.3693557147318913,1.4112224607744657,1.3729348749080188
2023-01-20,1.188937401558456,1.2104172045776944,1.3729843233525876,1.4195894432528797,1.4018387670113452
2023-01-27,1.1623912520278206,1.187189120954405,1.3488943302945684,1.4064397418696966,1.3881094182622653
2023-02-03,1.1422199284483412,1.1636859425513588,1.3233804429324476,1.3794331583736397,1.3836195764781287
2023-02-10,1.1378280130443195,1.1603705962717907,1.3260113943355691,1.385474896620934,1.3836195764781287
2023-02-17,1.122319658746512,1.1424245895639893,1.304630200135219,1.3652676695842287,1.3789869216461705
2023-02-24,1.124341341150664,1.1450826055656096,1.305905851414065,1.3658851945128825,1.3590460651596297
2023-03-03,1.1375294938809515,1.157924162337695,1.3186352965054293,1.3751330992060742,1.3297861498757397
2023-03-10,1.1202442901420737,1.1389354589403657,1.2975097012142431,1.3428103621709477,1.3238529155204664
2023-03-17,1.118187233679393,1.1375066435461791,1.2952857189173241,1.3404821917163032,1.3260878951189816
2023-03-24,1.1272230419453257,1.1416743294293876,1.2966874670274284,1.3336398817723232,1.3410129136346707
2023-03-31,1.1425951247959762,1.1498787369093255,1.2974620695081953,1.3291518668919313,1.3542611202457706
2023-04-07,1.1293303055183903,1.140833327187493,1.2793876167850282,1.3070669687939567,1.3454767237901224
2023-04-14,1.1067761924987203,1.1158963784531566,1.253599104838825,1.2842162804886479,1.3425422053085736
2023-04-21,1.1330698223194615,1.150307083224639,1.279029861509123,1.3004759898086924,1.3299047648377844
2023-04-28,1.109429636074165,1.1115864340105028,1.246669167229725,1.2630014980187918,1.3613198380229288
2023-05-05,1.1368739617584491,1.1279468817255243,1.2623169665315424,1.2772236740096903,1.36663452785347
2023-05-12,1.1215797130209437,1.1081909021250673,1.2498248371701082,1.263163809835404,1.3795488063267938
2023-05-19,1.1182200280017203,1.1074696966562858,1.2495252084115873,1.2754598507431798,1.3720102882594343
2023-05-26,1.1675933095612185,1.1525790420947626,1.2989943707076346,1.3129380868306813,1.3689765452229294
2023-06-02,1.1767301295576933,1.1542968714124149,1.2996431145825673,1.315888868034592,1.4013204965661084
2023-06-09,1.1771648559725083,1.1526486888551617,1.297561352196548,1.301364083272534,1.3998265514738202
2023-06-16,1.192132910708902,1.1712960117300828,1.3158696117079993,1.3147487557704856,1.3998265514738202
2023-06-23,1.1880020840503296,1.1631200546907305,1.3069177526397389,1.300369404957246,1.4115344578112907
2023-06-30,1.2127977924641715,1.192474213192085,1.3398964280608365,1.3392455389619975,1.4151912828315272
2023-07-07,1.2522815269059773,1.224135747677789,1.3727090047514832,1.358719235032476,1.4159207628742239
2023-07-14,1.2724533503244877,1.252681545781035,1.402158229315256,1.3787630973190885,1.4202114318526304
2023-07-21,1.2985385337055109,1.275614654309963,1.4289568310847023,1.414569440714851,1.4372454520247757
2023-07-28,1.2874260496851806,1.2622193539051831,1.41332844391971,1.3855488670621843,1.4526470106923572
2023-08-04,1.276282616859456,1.2449722983844274,1.3949726803402214,1.3693798472268286,1.4835245316925814
2023-08-11,1.2212439135504571,1.1746957371914633,1.324094768007157,1.2907328910032727,1.491258545838846
2023-08-18,1.2120386243354284,1.1338568575468355,1.2855000978564997,1.243667656173599,1.4175989904525843
2023-08-25,1.2326582889222615,1.142463445965054,1.3050333927218367,1.259638785808827,1.4121044207221478
2023-09-01,1.2332177947832035,1.1296544382297147,1.2982957419357068,1.2477440710989152,1.420142965811648
2023-09-08,1.2407217921225118,1.1369489153273518,1.302850531469803,1.2479025121075946,1.418167801742369
2023-09-15,1.2192259291937704,1.1095520642261023,1.2771265101354947,1.2246777804686417,1.425515821440516
2023-09-22,1.188728401764533,1.0836655977198357,1.2493862605006711,1.2031110587509273,1.402479919383017
2023-09-29,1.1677380123868117,1.06548739702169,1.2234466013674183,1.1720002370097171,1.4122972788186983
2023-10-06,1.1941831227348891,1.0901761665383463,1.2527332813620147,1.2015555940837708,1.4238913047094626
2023-10-13,1.1658566995419117,1.064445617987286,1.2285788466473313,1.1848182855288776,1.4281629786235908
2023-10-20,1.10873898742724,1.0169790754994048,1.1743660016959483,1.1324403887643553,1.4085692792217428
2023-10-27,1.1199877208761024,1.0355132549440296,1.200258947812735,1.1645821044614573,1.4016832805726414
2023-11-03,1.1352917807508232,1.0441625777862262,1.2104744049186074,1.162949467022344,1.4144531711244819
2023-11-10,1.1310810178264905,1.0356664958165096,1.2000142329348225,1.1462537705295002,1.3882191092180003
2023-11-17,1.1254512072791734,1.0294061810222992,1.1928628197086435,1.138075559981558,1.3625641359470313
2023-11-24,1.1260277679305655,1.0324006775264611,1.1954971631271614,1.143983561854087,1.3538669180580076
2023-12-01,1.1564614891088145,1.0591122062812701,1.2235549084126565,1.1657090105434944,1.3488392955506303
2023-12-08,1.1364624987890315,1.04126351156621,1.2033083668333016,1.1406281622940855,1.3502436050722864
2023-12-15,1.14061486651826,1.0492810400159205,1.2117041730071114,1.1503510165377495,1.3445822063088808
2023-12-22,1.1791197086661986,1.081493006702515,1.248875387205123,1.1773613486344814,1.3445822063088808
2023-12-29,1.2031285458713301,1.099396151597361,1.2760535215198407,1.1965844549027764,1.3445822063088808
2024-01-05,1.1935569249211158,1.0935689580860921,1.2798211682487382,1.2100526819223894,1.3499740146549817
2024-01-12,1.22417483802519,1.1198717468665789,1.30946729854807,1.2275657180595985,1.3533405333947697
2024-01-19,1.2224679866198596,1.117807549883768,1.307088582819786,1.2167948298083684,1.3627062118265676
2024-01-26,1.1993840510198108,1.0932138648568481,1.2798600458473774,1.195440108156782,1.3694190503084718
2024-02-02,1.2692986897192853,1.159889600851521,1.3564986783983948,1.2838838802126624,1.3653695114706943
2024-02-09,1.269290099504813,1.1656444835036217,1.3590419870045316,1.283027966262589,1.3838650829855366
2024-02-16,1.2727112163112595,1.167835683646513,1.3581991828186952,1.2818732464916573,1.3924441226034727
2024-02-23,1.3139442333970521,1.214163794183007,1.4080566118895153,1.3343191445021725,1.3761924405002577
2024-03-01,1.2834009250824623,1.1925462303207386,1.3817840197668396,1.3129310003311356,1.3774521132146744
2024-03-08,1.3282233901289697,1.24189906509669,1.4296370513041043,1.3720548779407926,1.3592782682268558
2024-03-15,1.3425184569040365,1.2501872395986477,1.4407386479454056,1.3778659980528194,1.3561606575199134
2024-03-22,1.3333132743824367,1.235125702140211,1.426910872419159,1.3487290355991146,1.3722759121339527
2024-03-29,1.2952501507116878,1.1948699503210982,1.381136877241235,1.3030819312337754,1.3808411652636343
2024-04-05,1.3232669647358153,1.2256678476828884,1.419061403829663,1.3462795204075508,1.3751664755433728
2024-04-12,1.215362447012293,1.118817602261911,1.2977617107399495,1.2337429657033785,1.3915375050141274
2024-04-19,1.2411787180702922,1.1549898852436482,1.3350423587086797,1.2804777970683061,1.3657682919583105
2024-04-26,1.2498317509908115,1.1632012247891161,1.343312279211392,1.2901013781047426,1.3817984362301217
