,net_return
2018-09-07,1.9763983608981177
2018-09-14,1.9838314259083836
2018-09-21,2.01370673199119
2018-09-28,2.0010981477809207
2018-10-05,1.938475886480839
2018-10-12,1.9287573803417535
2018-10-19,1.8899867430308606
2018-10-26,1.911045873789416
2018-11-02,1.9012614872141762
2018-11-09,1.9029131165083593
2018-11-16,1.9162083821824165
2018-11-23,1.927541451059334
2018-11-30,1.9433140685393362
2018-12-07,1.9467533276280364
2018-12-14,1.8996670774842184
2018-12-21,1.897359199721083
2018-12-28,1.8608858705569562
2019-01-04,1.865838535509277
2019-01-11,1.8464212819492807
2019-01-18,1.845253490589917
2019-01-25,1.858522502121099
2019-02-01,1.858522502121099
2019-02-08,1.858522502121099
2019-02-22,1.830259973686045
2019-03-01,1.8231977140613276
2019-03-08,1.843015062159269
2019-03-15,1.809429265393511
2019-03-22,1.7873419899899743
2019-03-29,1.7863947934806894
2019-04-05,1.767295728075572
2019-04-12,1.729952106689417
2019-04-19,1.7529912541112602
2019-04-26,1.759814424133599
2019-05-03,1.7416418685452417
2019-05-10,1.771966576987438
2019-05-17,1.7550783447584575
2019-05-24,1.729528760492298
2019-05-31,1.738753318908274
2019-06-07,1.7169811307384708
2019-06-14,1.7247997317423616
2019-06-21,1.7229848368582035
2019-06-28,1.7578381184776863
2019-07-05,1.7612401239913151
2019-07-12,1.804298865226374
2019-07-19,1.8088126373781552
2019-07-26,1.7932847830240495
2019-08-02,1.7858864666473038
2019-08-09,1.8031594068204342
2019-08-23,1.7927826032287417
2019-08-30,1.7703848106389055
2019-09-06,1.836409597822717
2019-09-13,1.8627821728661782
2019-09-20,1.873827029320708
2019-09-27,1.8497141358858749
2019-10-04,1.853198035219589
2019-10-11,1.8494766273045826
2019-10-18,1.8787052098586938
2019-10-25,1.8866386319777098
2019-11-01,1.9162298121159473
2019-11-08,1.8831253541779396
2019-11-15,1.8168761009336813
2019-11-22,1.8080495319428416
2019-11-29,1.8017578400583787
2019-12-06,1.8246336189732573
2019-12-13,1.8003709726081623
2019-12-20,1.8372556435667162
2019-12-27,1.857342460243886
2020-01-03,1.8671033978403684
2020-01-10,1.9041909535837196
2020-01-17,1.931308045191334
2020-01-24,1.8713198883465314
2020-01-31,1.887117681353674
2020-02-07,1.9022942747191987
2020-02-14,1.8999646870255313
2020-02-21,1.8532727330149577
2020-02-28,1.8596718884342152
2020-03-06,1.622496889191724
2020-03-13,1.5835531394290165
2020-03-20,1.5498405411922553
2020-03-27,1.549797658676864
2020-04-03,1.567331776962405
2020-04-10,1.5905378329409725
2020-04-17,1.5810565860330381
2020-04-24,1.5780405895743463
2020-05-01,1.6137031361181209
2020-05-08,1.6290126310008137
2020-05-15,1.662826056443923
2020-05-22,1.6749030743608477
2020-05-29,1.706300554478347
2020-06-05,1.6840713172500015
2020-06-12,1.6771233834215706
2020-06-19,1.6691864089484707
2020-06-26,1.687841582554181
2020-07-03,1.7090712029536392
2020-07-10,1.7171225685683917
2020-07-17,1.6510677771717552
2020-07-24,1.6031663299715848
2020-07-31,1.639765098868831
2020-08-07,1.644072201156724
2020-08-14,1.6452893898940135
2020-08-21,1.6765391383778518
2020-08-28,1.7025555589191386
2020-09-04,1.685416625182406
2020-09-11,1.7202800509804081
2020-09-18,1.733755009886852
2020-09-25,1.7427563040864806
2020-10-02,1.7688034651752966
2020-10-09,1.802535558566275
2020-10-16,1.8399512311498583
2020-10-23,1.7499081160839858
2020-10-30,1.766064836161705
2020-11-06,1.81600046716567
2020-11-13,1.836742937622612
2020-11-20,1.8844262491468438
2020-11-27,1.9269234778896212
2020-12-04,1.9896323553102708
2020-12-11,2.0685746155826745
2020-12-18,2.1105046321369936
2020-12-25,2.1528350611697693
2021-01-01,2.303591306781395
2021-01-08,2.3932096954080992
2021-01-15,2.3228388166204796
2021-01-22,2.208927535279582
2021-01-29,2.282755773302185
2021-02-05,2.2858760895543857
2021-02-12,2.317908412637986
2021-02-19,2.310600748738782
2021-02-26,2.3158004295829135
2021-03-05,2.348956933867781
2021-03-12,2.3748078010848426
2021-03-19,2.287924711053007
2021-03-26,2.454208857060002
2021-04-02,2.4983952029009027
2021-04-09,2.5187338188476205
2021-04-16,2.55132881940996
2021-04-23,2.601315149915914
2021-04-30,2.6526406186833227
2021-05-07,2.727789146198502
2021-05-14,2.835647196907904
2021-05-21,2.935747118454861
2021-05-28,2.9983237088479915
2021-06-04,2.98204172423286
2021-06-11,2.9686567751376374
2021-06-18,3.030188495546314
2021-06-25,3.1326882110904584
2021-07-02,2.9767568047408255
2021-07-09,2.908971326794704
2021-07-16,2.8713893895470535
2021-07-23,2.923287688770111
2021-07-30,2.947487891343252
2021-08-06,2.9483418819535196
2021-08-13,2.9194085823346008
2021-08-20,2.861868990795772
2021-08-27,2.8686568811975968
2021-09-03,2.893833261297725
2021-09-10,2.9167670271755353
2021-09-17,2.902063323104196
2021-09-24,2.885101692039924
2021-10-01,2.9786696131112813
2021-10-08,3.0182863499711727
2021-10-15,3.018582491188115
2021-10-22,3.1120471695730005
2021-10-29,3.0934470258721753
2021-11-05,3.103197770736377
2021-11-12,3.0020906456007097
2021-11-19,3.1071928977047483
2021-11-26,3.0298046185739813
2021-12-03,3.1014656396931755
2021-12-10,3.0987103421191877
2021-12-17,3.1016446982683594
2021-12-24,3.1222051595449765
2021-12-31,3.1656241940120595
2022-01-07,3.045938560244524
2022-01-14,2.966489741817219
2022-01-21,2.988226523978993
2022-01-28,2.988226523978993
2022-02-04,2.988226523978993
2022-02-18,2.994474964245277
2022-02-25,2.9567697944467923
2022-03-04,2.8236925141609217
2022-03-11,2.814306328524378
2022-03-18,2.8706017552603864
2022-03-25,2.905623914393033
2022-04-01,2.827692026028503
2022-04-08,2.7662606056637915
2022-04-15,2.6516511566357215
2022-04-22,2.561417201232502
2022-04-29,2.5448780273949523
2022-05-06,2.4054490555906276
2022-05-13,2.4379866374341983
2022-05-20,2.476344384321623
2022-05-27,2.4903951167639984
2022-06-03,2.492052441812237
2022-06-10,2.5076152933965967
2022-06-17,2.475287473470294
2022-06-24,2.4799523648400545
2022-07-01,2.4381507634676
2022-07-08,2.424476560679008
2022-07-15,2.4735613294403436
2022-07-22,2.4939114702914567
2022-07-29,2.539153661835087
2022-08-05,2.551360641193108
2022-08-19,2.597229836877033
2022-08-26,2.6101407136840638
2022-09-02,2.5674329153793813
2022-09-09,2.5311567041516723
2022-09-16,2.5047846947373067
2022-09-23,2.4025531675838603
2022-09-30,2.2000893705465017
2022-10-07,2.2356524829832614
2022-10-14,2.2269973908257357
2022-10-21,2.230391351389491
2022-10-28,2.1971683809104277
2022-11-04,2.1795203589118413
2022-11-11,2.186983064011583
2022-11-18,2.195870629624783
2022-11-25,2.253154321887803
2022-12-02,2.223135410477963
2022-12-09,2.215214218997395
2022-12-16,2.2044393382640948
2022-12-23,2.1765565818841273
2022-12-30,2.2561248119277106
2023-01-06,2.2754051692998165
2023-01-13,2.350536834926373
2023-01-20,2.3573319208385173
2023-01-27,2.298883815266496
2023-02-03,2.2753598786244402
2023-02-10,2.296289637609208
2023-02-17,2.2599803501320914
2023-02-24,2.2566472111147378
2023-03-03,2.283131696378085
2023-03-10,2.259125943548741
2023-03-17,2.2547995692395104
2023-03-24,2.2728100669369606
2023-03-31,2.2588616429103374
2023-04-07,2.2121369650014087
2023-04-14,2.1874594123397464
2023-04-21,2.210048565924053
2023-04-28,2.1769122940394694
2023-05-05,2.231086202838365
2023-05-12,2.2296695604420655
2023-05-19,2.228092742855576
2023-05-26,2.3401867081043433
2023-06-02,2.3578748888088126
2023-06-09,2.3537342990181873
2023-06-16,2.4134181490311084
2023-06-23,2.3874962439939833
2023-06-30,2.460761119579074
2023-07-07,2.495173329146361
2023-07-14,2.542410368538363
2023-07-21,2.584655432204647
2023-07-28,2.5915480052231614
2023-08-04,2.561110265847212
2023-08-11,2.472848359658314
2023-08-18,2.47522216865045
2023-08-25,2.5349884750829936
2023-09-01,2.5603144592638025
2023-09-08,2.534167310495744
2023-09-15,2.482739075120219
2023-09-22,2.4088846256479712
2023-09-29,2.374759041180016
2023-10-06,2.4165323842987525
2023-10-13,2.3163790651898024
2023-10-20,2.231502161281017
2023-10-27,2.2411063273601033
2023-11-03,2.2924592780072457
2023-11-10,2.2909668807418626
2023-11-17,2.277079403338398
2023-11-24,2.2854292907134046
2023-12-01,2.315176745869106
2023-12-08,2.290701650968268
2023-12-15,2.3010070311860455
2023-12-22,2.3628990567095265
2023-12-29,2.443099056470593
2024-01-05,2.455134964014145
2024-01-12,2.5047698422532396
2024-01-19,2.5134153846952363
2024-01-26,2.5114815081355104
2024-02-02,2.6457956403291014
2024-02-09,2.6507716763643105
2024-02-16,2.663778257723594
2024-02-23,2.7583260220444257
2024-03-01,2.702402888298252
2024-03-08,2.7894873105874973
2024-03-15,2.8629448817474463
2024-03-22,2.8777627880554673
2024-03-29,2.7475202772148073
2024-04-05,2.8538930490644545
2024-04-12,2.61872811141005
2024-04-19,2.6853805048295936
2024-04-26,2.7022604002401716
2024-05-03,2.737102763227016
2024-05-10,2.793684938028136
2024-05-17,2.8090829599770526
2024-05-24,2.8000360403072966
2024-05-31,2.848710264750597
2024-06-07,2.868029793004336
2024-06-14,2.882967051220803
2024-06-21,2.800621142425255
2024-06-28,2.88833685442052
2024-07-05,2.9015120337703166
2024-07-12,2.891042412216493
2024-07-19,2.859164565328708
2024-07-26,2.864490197388913
2024-08-02,2.8720169252278747
2024-08-09,2.947420212213273
2024-08-16,2.97542885805256
2024-08-23,2.979199877685546
2024-08-30,2.924249387820637
2024-09-06,2.878356095082581
2024-09-13,2.9225752624668266
2024-09-20,2.9606599228921335
2024-09-27,2.9015414958278276
2024-10-04,2.909950173883401
2024-10-11,2.9115577496430305
2024-10-18,2.8033268465126784
2024-10-25,2.804614061285827
2024-11-01,2.781098327655849
2024-11-08,2.651190855414422
2024-11-15,2.669057644153822
2024-11-22,2.733297246888808
2024-11-29,2.785981917840672
2024-12-06,2.800474891022828
2024-12-13,2.76591794730099
2024-12-20,2.873160763144478
2024-12-27,2.8167546329379287
